portfolio_id,hub_mac,call_date,label,confidence,other_label,other_confidence,outcome_ts,outcome_fulfiled_flag,selected_outcome,selected_outcome_cleaned,outcome_cost,sc_call_next_7d_flag,sc_call_days_next_7d,sc_interactions_next_7d,avg_mins_per_sc_interaction_next_7d,bb_churn_next_30d,bb_churn_next_60d,bb_tenure_months,all_interactions_prev_30d,service_interactions_prev_30d,sales_interactions_prev_30d
14107023976195317715779,8072157f9b10,2025-09-09,Slow Wi-Fi,9.0,,,2025-09-09 17:13:34.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,24.0,2,2,0
CX40126168S,80751f242bc8,2025-09-22,Slow Wi-Fi,9.0,,,2025-09-22 20:03:55.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,145.0,2,1,1
17529336790543236533949,9c31c38b45f0,2025-09-16,Slow Wi-Fi,10.0,,,2025-09-16 15:41:52.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,1.0,1,1,0
11760294596873581559252,04819baa3778,2025-09-01,Slow Wi-Fi,10.0,,,2025-09-01 10:45:37.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,219.0,1,1,0
17299486877469497801200,c0a36e25e678,2025-11-03,Slow Wi-Fi,10.0,,,2025-11-03 09:52:00.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,11.0,1,1,0
15517932351408810511576,8072158e6ed0,2025-09-08,Slow Wi-Fi,9.0,,,2025-09-08 11:13:25.000000 UTC,1,BBTTE,BBTTE,60,1,1,1,1111,1,1,48.0,2,1,1
14084479578465317976148,c0a36e14f250,2025-09-18,Slow Wi-Fi,9.0,,,2025-09-18 17:30:33.000000 UTC,1,BBTTE,BBTTE,60,1,1,1,306,0,0,133.0,2,2,0
CX40336255S,9c31c3ec4d98,2025-08-15,Slow Wi-Fi,9.0,,,2025-08-15 09:24:34.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,163.0,1,1,1
17186566120212195608391,3c457af582a8,2025-10-26,Slow Wi-Fi,9.0,,,2025-10-26 10:23:33.000000 UTC,1,BBTTE,BBTTE,60,1,1,1,955,0,0,15.0,1,1,0
12273659479292419907128,c0a36e340320,2025-08-31,Slow Wi-Fi,9.0,,,2025-08-31 12:49:08.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,41.0,1,1,0
CX20100866S,6ca0b48995e0,2025-09-10,Slow Wi-Fi,8.0,,,2025-09-10 13:02:15.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,10.0,1,0,1
11887236438046506931437,b4ba9db451e8,2025-09-20,Slow Wi-Fi,8.0,,,2025-09-20 17:24:49.000000 UTC,1,BBTTE,BBTTE,60,1,1,1,894,0,0,103.0,2,2,0
11703486894808992068394,9c31c3d9e1c8,2025-10-27,Slow Wi-Fi,10.0,,,2025-10-27 16:23:36.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,15.0,1,1,0
16690626250155661016443,6ca0b4e5f578,2025-09-21,Slow Wi-Fi,10.0,,,2025-09-21 18:55:41.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,1,1,33.0,1,1,0
11944546244701289464094,00a388e66dc0,2025-09-12,Slow Wi-Fi,9.0,,,2025-09-12 19:36:34.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,37.0,4,3,2
15762480873202708189491,04819baa9910,2025-11-01,Slow Wi-Fi,9.0,,,2025-11-01 19:47:22.000000 UTC,1,BBTTE,BBTTE,60,1,2,2,1408,0,0,56.0,2,2,0
17544766433227322703908,04819b025758,2025-09-02,Slow Wi-Fi,9.0,,,2025-09-02 12:42:14.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,0.0,2,2,0
14223070235767596145736,80751f138558,2025-08-25,Slow Wi-Fi,10.0,,,2025-08-25 15:25:12.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,59.0,1,1,0
15049808551546392968829,3c899463f980,2025-09-07,Slow Wi-Fi,9.0,,,2025-09-07 15:20:30.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,27.0,2,2,0
13248987678483756841611,8072153e0100,2025-08-03,Slow Wi-Fi,9.0,,,2025-08-03 09:21:47.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,54.0,1,1,0
CX70389229S,00a3881b72a0,2025-08-24,Slow Wi-Fi,10.0,,,2025-08-24 18:43:41.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,147.0,3,3,0
CX90955275S,c0a36e84c078,2025-10-22,Slow Wi-Fi,9.0,,,2025-10-22 20:15:30.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,225.0,1,1,0
CX10116752S,3c89945cb2b0,2025-08-28,Slow Wi-Fi,9.0,,,2025-08-28 11:48:49.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,169.0,1,1,0
CX50374704S,6ca0b49451b0,2025-09-08,Slow Wi-Fi,9.0,,,2025-09-08 10:30:23.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,43.0,1,1,0
16729220834007043287709,6ca0b4863610,2025-10-25,Slow Wi-Fi,9.0,,,2025-10-25 17:55:24.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,33.0,3,3,1
17564660640256648148263,80751f248268,2025-11-03,Slow Wi-Fi,10.0,,,2025-11-03 09:57:48.000000 UTC,1,BBTTE,BBTTE,60,1,1,1,394,0,0,1.0,1,1,0
16088201257090110555105,6ca0b4e9f6b8,2025-09-01,Slow Wi-Fi,9.0,,,2025-09-01 17:15:04.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,55.0,1,1,0
CX503194S,c4602617ef20,2025-09-04,Slow Wi-Fi,9.0,,,2025-09-04 20:10:22.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,66.0,1,1,0
14153853907629611035428,8072153809a0,2025-08-28,Slow Wi-Fi,9.0,,,2025-08-28 12:28:18.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,28.0,2,1,1
17559437397541856344309,04819bef2458,2025-08-29,Slow Wi-Fi,10.0,,,2025-08-29 10:53:19.000000 UTC,1,BBTTE,BBTTE,60,1,1,1,893,0,0,0.0,2,2,0
17480809491617838892688,9c31c3aec4b0,2025-09-07,Slow Wi-Fi,9.0,,,2025-09-07 16:23:51.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,3.0,1,1,0
17555946244787972913326,9c31c3f72528,2025-09-03,Slow Wi-Fi,10.0,,,2025-09-03 15:07:02.000000 UTC,1,BBTTE,BBTTE,60,1,1,1,1617,0,0,,2,2,0
16050948604576258990485,807215ac4140,2025-08-28,Slow Wi-Fi,10.0,,,2025-08-28 12:57:17.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,56.0,1,1,0
16957258410468336726888,9c31c38f5720,2025-08-30,Slow Wi-Fi,10.0,,,2025-08-30 11:20:03.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,12.0,1,1,0
CX30202675S,3c457a5c9658,2025-09-19,Slow Wi-Fi,9.0,,,2025-09-19 15:27:04.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,213.0,1,1,0
16330932934378231380126,507043463510,2025-08-01,Slow Wi-Fi,9.0,,,2025-08-01 16:31:21.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,46.0,1,1,0
13798671120036427211784,3c457a40ab50,2025-08-27,Slow Wi-Fi,9.0,,,2025-08-27 12:49:37.000000 UTC,1,BBTTE,BBTTE,60,1,2,2,1201,0,0,6.0,2,2,0
15976108943892865393800,3c8994d18b40,2025-08-04,Slow Wi-Fi,9.0,,,2025-08-04 15:51:33.000000 UTC,1,BBTTE,BBTTE,60,1,1,1,1622,0,0,59.0,1,1,0
15628404722752844714634,6ca0b4bbd700,2025-09-12,Slow Wi-Fi,8.0,,,2025-09-12 20:12:21.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,1,74.0,1,1,0
14304829214968117501105,b4ba9db619a0,2025-08-22,Slow Wi-Fi,9.0,,,2025-08-22 13:05:02.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,71.0,1,1,0
17264181465438673920121,9c31c3dfcf98,2025-10-25,Slow Wi-Fi,9.0,,,2025-10-25 15:16:09.000000 UTC,1,BBTTE,BBTTE,60,1,1,1,535,0,0,13.0,1,1,0
17508340224523882676845,507043ba6700,2025-10-27,Slow Wi-Fi,9.0,,,2025-10-27 12:18:39.000000 UTC,1,BBTTE,BBTTE,60,1,1,1,2020,0,0,3.0,3,3,0
17223742604342754151110,3c457aed9be8,2025-08-26,Slow Wi-Fi,9.0,,,2025-08-26 18:51:22.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,12.0,1,1,0
14067310447917524195880,80751f2ed178,2025-10-27,Slow Wi-Fi,9.0,,,2025-10-27 19:34:23.000000 UTC,1,BBTTE,BBTTE,60,1,1,1,348,0,0,0.0,1,1,0
16635135311059597638717,00a388a1ecf0,2025-09-18,Slow Wi-Fi,9.0,,,2025-09-18 13:38:28.000000 UTC,1,BBTTE,BBTTE,60,1,1,2,2122,0,0,35.0,2,1,1
16410305072192559689460,5070436150b8,2025-11-03,Slow Wi-Fi,9.0,,,2025-11-03 16:13:02.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,45.0,1,1,1
CX70120240S,04819ba26258,2025-08-27,Slow Wi-Fi,10.0,,,2025-08-27 11:46:35.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,62.0,1,1,0
15814347916683948504423,9c31c3776380,2025-10-30,Slow Wi-Fi,10.0,,,2025-10-30 17:49:04.000000 UTC,1,BBTTE,BBTTE,60,1,1,1,227,0,0,56.0,1,1,0
15701997861689900173228,807215049728,2025-08-04,Slow Wi-Fi,9.0,,,2025-08-04 15:16:23.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,70.0,3,3,0
15814970059684735780277,3c8994a686d0,2025-08-25,Slow Wi-Fi,8.0,,,2025-08-25 11:43:41.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,1,1,43.0,2,0,2
17507708849783011784715,c0a36e58f860,2025-09-16,Slow Wi-Fi,9.0,,,2025-09-16 13:02:54.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,1,1,2.0,1,1,0
17413528151504982135706,507043ed64a8,2025-09-23,Slow Wi-Fi,9.0,,,2025-09-23 15:33:42.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,6.0,1,1,0
15671023428911122681636,6ca0b4caf8f0,2025-10-25,Slow Wi-Fi,9.0,,,2025-10-25 18:11:19.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,73.0,1,1,0
17279581431552507677074,80751f257730,2025-08-01,Slow Wi-Fi,10.0,,,2025-08-01 12:34:46.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,10.0,2,2,0
17551611403863987524334,5070437d6cc8,2025-09-17,Slow Wi-Fi,10.0,,,2025-09-17 14:31:00.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,1,1.0,3,3,0
12663336902516055771105,5070439120d0,2025-09-16,Slow Wi-Fi,10.0,,,2025-09-16 14:50:20.000000 UTC,1,BBTTE,BBTTE,60,1,1,2,920,1,1,39.0,2,1,1
17291861692292733351791,6ca0b46c5d90,2025-08-31,Slow Wi-Fi,9.0,,,2025-08-31 16:27:59.000000 UTC,1,BBTTE,BBTTE,60,1,1,1,1891,0,0,10.0,2,2,0
13261307472706083414949,3c8994efd400,2025-09-08,Slow Wi-Fi,9.0,,,2025-09-08 09:55:33.000000 UTC,1,BBTTE,BBTTE,60,1,1,1,3173,0,0,64.0,2,2,0
17341972935124878655767,00a3889e0bd8,2025-08-02,Slow Wi-Fi,10.0,,,2025-08-02 08:43:45.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,8.0,1,1,0
CX91006773S,3c457ac37cb0,2025-09-26,Slow Wi-Fi,10.0,,,2025-09-26 09:43:23.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,186.0,2,2,0
14609701683229704691936,c0a36e040f68,2025-09-24,Slow Wi-Fi,9.0,,,2025-09-24 09:12:05.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,3.0,1,1,0
16534730856354063096499,80751f246dc8,2025-09-24,Slow Wi-Fi,10.0,,,2025-09-24 09:00:20.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,40.0,2,2,0
16644595963637608120792,3c457a457a58,2025-09-06,Slow Wi-Fi,9.0,,,2025-09-06 19:00:05.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,10.0,2,2,0
14932384178312256068125,807215dd1e10,2025-10-22,Slow Wi-Fi,9.0,,,2025-10-22 09:55:26.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,60.0,3,3,0
12846413577399790384338,04819b2df1e0,2025-08-04,Slow Wi-Fi,9.0,,,2025-08-04 15:24:07.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,147.0,2,1,1
CX862800S,807215dc1970,2025-09-10,Slow Wi-Fi,10.0,,,2025-09-10 15:29:58.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,58.0,2,2,0
11934101646250368866948,6ca0b4673b48,2025-08-18,Slow Wi-Fi,9.0,,,2025-08-18 10:18:04.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,17.0,1,1,0
13710670127681578717706,80751f42d8a8,2025-10-22,Slow Wi-Fi,10.0,,,2025-10-22 17:32:33.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,148.0,4,4,0
17180260559446578485067,b4ba9d22a628,2025-08-26,Slow Wi-Fi,9.0,,,2025-08-26 14:38:19.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,14.0,1,1,0
16052020341727001334443,8072150f7998,2025-09-18,Slow Wi-Fi,9.0,,,2025-09-18 14:48:33.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,58.0,2,0,0
17003116434507682205704,04819b9084c0,2025-08-01,Slow Wi-Fi,9.0,,,2025-08-01 17:33:39.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,20.0,1,1,0
12905975841410505326532,6ca0b4e12040,2025-09-04,Slow Wi-Fi,10.0,,,2025-09-04 09:26:58.000000 UTC,1,BBTTE,BBTTE,60,1,1,1,3853,1,1,177.0,4,4,0
16373227726634108372144,3c8994c2b510,2025-10-26,Slow Wi-Fi,9.0,,,2025-10-26 16:35:57.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,46.0,3,3,0
16755210789909257257471,3c89946ce378,2025-10-26,Slow Wi-Fi,9.0,,,2025-10-26 14:45:07.000000 UTC,1,BBTTE,BBTTE,60,1,1,1,796,0,1,32.0,3,3,0
15911771250142206603543,04819b4d0c10,2025-09-10,Slow Wi-Fi,9.0,,,2025-09-10 15:11:10.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,62.0,1,1,0
17435926660766466248797,c460260d7148,2025-09-05,Slow Wi-Fi,9.0,,,2025-09-05 17:41:03.000000 UTC,1,BBTTE,BBTTE,60,1,1,1,215,0,0,5.0,1,1,0
CX61002848S,80751f195d68,2025-09-15,Slow Wi-Fi,9.0,,,2025-09-15 09:44:00.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,1,1,105.0,1,1,0
11674944513617369910622,3c9ec7a144c0,2025-09-20,Slow Wi-Fi,10.0,,,2025-09-20 18:25:56.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,86.0,1,1,1
15187048995286957782315,807215157920,2025-09-11,Slow Wi-Fi,9.0,,,2025-09-11 19:29:48.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,68.0,1,1,0
15078083370579376435206,b4ba9deddd80,2025-10-29,Slow Wi-Fi,9.0,,,2025-10-29 19:14:53.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,96.0,1,1,0
17370424177236410224455,04819b124b78,2025-09-04,Slow Wi-Fi,9.0,,,2025-09-04 11:56:58.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,8.0,1,1,0
16816710255515085228349,3c8994c4bb20,2025-08-28,Slow Wi-Fi,9.0,,,2025-08-28 09:54:23.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,3.0,2,1,0
17555225756046974406180,b4ba9de772a0,2025-09-09,Slow Wi-Fi,10.0,,,2025-09-09 16:29:27.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,1.0,2,1,0
CX90804503S,80751fc7a1d8,2025-08-05,Slow Wi-Fi,10.0,,,2025-08-05 10:40:18.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,195.0,1,1,0
17325304180200829758266,c0a36e1c9b18,2025-08-29,Slow Wi-Fi,9.0,,,2025-08-29 10:42:20.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,8.0,1,1,0
CX40129528S,6ca0b47e1260,2025-10-31,Slow Wi-Fi,9.0,,,2025-10-31 18:00:56.000000 UTC,1,BBTTE,BBTTE,60,1,2,3,9404,0,0,224.0,3,3,0
14729114571295530764792,b4ba9dc0ba28,2025-09-11,Slow Wi-Fi,9.0,,,2025-09-11 15:47:41.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,108.0,2,2,0
16766360187949652951055,3c457acc7cc8,2025-08-03,Slow Wi-Fi,10.0,,,2025-08-03 14:55:06.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,29.0,1,1,0
16847451301592022349239,9c31c38cc338,2025-11-02,Slow Wi-Fi,9.0,,,2025-11-02 14:19:48.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,29.0,1,1,0
11574605900950823596557,80751f476f40,2025-08-25,Slow Wi-Fi,10.0,,,2025-08-25 11:48:11.000000 UTC,1,BBTTE,BBTTE,60,1,1,1,373,0,0,139.0,1,1,0
17433287880764601480051,c0a36e558540,2025-09-04,Slow Wi-Fi,8.0,,,2025-09-04 11:15:00.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,1.0,4,4,1
15367756808904043058715,9c31c3df2930,2025-09-09,Slow Wi-Fi,9.0,,,2025-09-09 18:47:19.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,36.0,2,2,0
CX407993S,807215a7d610,2025-08-28,Slow Wi-Fi,9.0,,,2025-08-28 15:01:13.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,225.0,2,1,1
16915021666991916319783,3c8994da0908,2025-08-21,Slow Wi-Fi,9.0,,,2025-08-21 09:06:49.000000 UTC,1,BBTTE,BBTTE,60,0,0,0,,0,0,24.0,1,1,0
12355601133820496110946,80721539ed30,2025-09-16,Slow Wi-Fi,10.0,,,2025-09-16 19:54:26.000000 UTC,1,BOOK_WIFI_GUARANTEE_VISIT,BOOK_WIFI_GUARANTEE_VISIT,60,0,0,0,,0,0,198.0,1,1,0
12488802805697155576734,3c457aebc650,2025-09-21,Slow Wi-Fi,10.0,,,2025-09-21 16:21:14.000000 UTC,1,BOOK_WIFI_GUARANTEE_VISIT,BOOK_WIFI_GUARANTEE_VISIT,60,0,0,0,,0,0,109.0,1,1,0
15699257460029918249321,04819b1beb20,2025-08-26,Slow Wi-Fi,9.0,,,2025-08-26 09:25:40.000000 UTC,1,BOOK_WIFI_GUARANTEE_VISIT,BOOK_WIFI_GUARANTEE_VISIT,60,0,0,0,,0,0,69.0,3,3,0
16754558172519095001655,04819bf51c48,2025-09-21,Slow Wi-Fi,9.0,,,2025-09-21 20:26:15.000000 UTC,1,BOOK_WIFI_GUARANTEE_VISIT,BOOK_WIFI_GUARANTEE_VISIT,60,0,0,0,,0,0,31.0,1,1,0
14107024869935317856219,3c457ae8c9c8,2025-08-30,Slow Wi-Fi,9.0,,,2025-08-30 15:43:50.000000 UTC,1,BOOK_WIFI_GUARANTEE_VISIT,BOOK_WIFI_GUARANTEE_VISIT,60,0,0,0,,0,0,29.0,3,2,0
CX60845261S,b4ba9d401028,2025-10-30,Slow Wi-Fi,9.0,,,2025-10-30 15:15:46.000000 UTC,1,BOOK_WIFI_GUARANTEE_VISIT,BOOK_WIFI_GUARANTEE_VISIT,60,0,0,0,,0,0,18.0,1,1,0
14737677560135530542325,3c457a0a1658,2025-09-16,Slow Wi-Fi,9.0,,,2025-09-16 14:48:45.000000 UTC,1,BOOK_WIFI_GUARANTEE_VISIT,BOOK_WIFI_GUARANTEE_VISIT,60,0,0,0,,0,0,78.0,1,1,0
16053622625248543965097,6ca0b4e1b628,2025-08-22,Slow Wi-Fi,8.0,,,2025-08-22 09:51:18.000000 UTC,1,BOOK_WIFI_GUARANTEE_VISIT,BOOK_WIFI_GUARANTEE_VISIT,60,1,1,1,2314,0,0,56.0,9,9,0
16112503111110543091435,9c31c37a2e88,2025-08-26,Slow Wi-Fi,9.0,,,2025-08-26 16:25:15.000000 UTC,1,BOOK_WIFI_GUARANTEE_VISIT,BOOK_WIFI_GUARANTEE_VISIT,60,0,0,0,,0,0,54.0,1,1,0
14138820878374413898721,507043f24388,2025-09-11,Slow Wi-Fi,10.0,,,2025-09-11 12:44:23.000000 UTC,1,BOOK_WIFI_GUARANTEE_VISIT,BOOK_WIFI_GUARANTEE_VISIT,60,1,1,1,745,0,0,130.0,2,2,0
CX40736207S,6ca0b4dd9358,2025-09-29,Slow Wi-Fi,10.0,,,2025-09-29 09:20:11.000000 UTC,1,BOOK_WIFI_GUARANTEE_VISIT,BOOK_WIFI_GUARANTEE_VISIT,60,0,0,0,,0,0,195.0,2,2,1
13723508797654584552216,b4ba9dceeae0,2025-08-22,Slow Wi-Fi,9.0,,,2025-08-22 15:43:35.000000 UTC,1,BOOK_WIFI_GUARANTEE_VISIT,BOOK_WIFI_GUARANTEE_VISIT,60,1,1,1,403,0,0,18.0,1,1,0
15130702084304991721614,00a388d46ef8,2025-08-03,Slow Wi-Fi,9.0,,,2025-08-03 14:34:13.000000 UTC,1,BOOK_WIFI_GUARANTEE_VISIT,BOOK_WIFI_GUARANTEE_VISIT,60,0,0,0,,0,0,70.0,2,2,0
14797547575065155486190,80721557ff30,2025-08-25,Slow Wi-Fi,10.0,,,2025-08-25 09:04:54.000000 UTC,1,BOOK_WIFI_GUARANTEE_VISIT,BOOK_WIFI_GUARANTEE_VISIT,60,0,0,0,,0,0,0.0,3,3,1
14848234743654342132441,80751f95b7e8,2025-10-22,Slow Wi-Fi,9.0,,,2025-10-22 09:56:29.000000 UTC,1,BOOK_WIFI_GUARANTEE_VISIT,BOOK_WIFI_GUARANTEE_VISIT,60,1,1,1,495,0,0,104.0,1,1,0
13298371866582261653124,8072155784a8,2025-09-25,Slow Wi-Fi,9.0,,,2025-09-25 11:06:52.000000 UTC,1,BOOK_WIFI_GUARANTEE_VISIT,BOOK_WIFI_GUARANTEE_VISIT,60,0,0,0,,1,1,68.0,1,1,0
11343921060580538973832,807215a3e7a8,2025-09-16,Slow Wi-Fi,9.0,,,2025-09-16 14:34:40.000000 UTC,1,BOOK_WIFI_GUARANTEE_VISIT,BOOK_WIFI_GUARANTEE_VISIT,60,0,0,0,,0,0,223.0,1,1,0
16645215974196763874306,3c457a5d6360,2025-09-09,Slow Wi-Fi,10.0,,,2025-09-09 18:59:08.000000 UTC,1,BOOK_WIFI_GUARANTEE_VISIT,BOOK_WIFI_GUARANTEE_VISIT,60,0,0,0,,0,0,35.0,1,1,1
11564377150730088279484,6ca0b48078d0,2025-08-25,Slow Wi-Fi,9.0,,,2025-08-25 11:54:43.000000 UTC,1,BOOK_WIFI_GUARANTEE_VISIT,BOOK_WIFI_GUARANTEE_VISIT,60,0,0,0,,0,0,136.0,0,0,0
15214674206382775897877,00a38810cae0,2025-10-17,Slow Wi-Fi,9.0,,,2025-10-17 18:37:03.000000 UTC,1,BOOK_WIFI_GUARANTEE_VISIT,BOOK_WIFI_GUARANTEE_VISIT,60,0,0,0,,0,0,90.0,1,1,1
15262347787518070951836,6ca0b4c6a8c0,2025-08-26,Slow Wi-Fi,9.0,,,2025-08-26 17:23:17.000000 UTC,1,BOOK_WIFI_GUARANTEE_VISIT,BOOK_WIFI_GUARANTEE_VISIT,60,0,0,0,,0,0,87.0,1,1,0
11782058223405547546910,3c457a8845e0,2025-10-21,Slow Wi-Fi,9.0,,,2025-10-21 20:25:55.000000 UTC,1,BOOK_WIFI_GUARANTEE_VISIT,BOOK_WIFI_GUARANTEE_VISIT,60,0,0,0,,0,0,221.0,1,1,0
14919099192862256068139,8072159bcb30,2025-10-29,Slow Wi-Fi,9.0,,,2025-10-29 12:53:01.000000 UTC,1,BOOK_WIFI_GUARANTEE_VISIT,BOOK_WIFI_GUARANTEE_VISIT,60,1,1,1,6336,0,0,26.0,1,1,0
11586981311201418967550,80751f57b4a8,2025-09-11,Slow Wi-Fi,9.0,,,2025-09-11 10:03:19.000000 UTC,1,BOOK_WIFI_GUARANTEE_VISIT,BOOK_WIFI_GUARANTEE_VISIT,60,0,0,0,,0,0,81.0,1,1,0
12114513271065833535794,04819b8bae50,2025-10-28,Slow Wi-Fi,9.0,,,2025-10-28 12:25:26.000000 UTC,1,BOOK_WIFI_GUARANTEE_VISIT,BOOK_WIFI_GUARANTEE_VISIT,60,0,0,0,,0,0,154.0,1,1,0
CX31042647S,8072158ce648,2025-09-24,Slow Wi-Fi,9.0,,,2025-09-24 13:07:52.000000 UTC,1,BOOK_WIFI_GUARANTEE_VISIT,BOOK_WIFI_GUARANTEE_VISIT,60,0,0,0,,0,0,226.0,1,1,1
CX4389259S,c460260945c0,2025-08-17,Slow Wi-Fi,9.0,,,2025-08-17 10:58:37.000000 UTC,1,BOOK_WIFI_GUARANTEE_VISIT,BOOK_WIFI_GUARANTEE_VISIT,60,0,0,0,,0,0,13.0,1,1,0
15581046229475587623693,5070433f1df8,2025-10-24,Slow Wi-Fi,10.0,,,2025-10-24 12:18:31.000000 UTC,1,BOOK_WIFI_GUARANTEE_VISIT,BOOK_WIFI_GUARANTEE_VISIT,60,1,1,1,1851,0,0,76.0,4,2,2
16079582371751397990164,04819b95eab8,2025-09-25,Slow Wi-Fi,9.0,,,2025-09-25 09:59:31.000000 UTC,1,BOOK_WIFI_GUARANTEE_VISIT,BOOK_WIFI_GUARANTEE_VISIT,60,0,0,0,,0,0,0.0,6,6,1
11472566970743038027288,3c457aadab58,2025-08-21,Slow Wi-Fi,8.0,,,2025-08-21 09:09:04.000000 UTC,1,BOOK_WIFI_GUARANTEE_VISIT,BOOK_WIFI_GUARANTEE_VISIT,60,0,0,0,,0,0,33.0,1,1,0
11817584099459623063655,04819b9ce2b0,2025-11-02,Slow Wi-Fi,9.0,,,2025-11-02 11:10:14.000000 UTC,1,BOOK_WIFI_GUARANTEE_VISIT,BOOK_WIFI_GUARANTEE_VISIT,60,0,0,0,,0,0,139.0,1,1,0
14707354061962008708586,b4ba9d1b8bb0,2025-09-22,Slow Wi-Fi,10.0,,,2025-09-22 19:40:59.000000 UTC,1,BOOK_WIFI_GUARANTEE_VISIT,BOOK_WIFI_GUARANTEE_VISIT,60,0,0,0,,0,0,107.0,1,1,0
16058076399442261634341,807215a8a570,2025-11-02,Slow Wi-Fi,9.0,,,2025-11-02 09:34:04.000000 UTC,1,BOOK_WIFI_GUARANTEE_VISIT,BOOK_WIFI_GUARANTEE_VISIT,60,0,0,0,,0,0,29.0,1,1,0
14457981550393959349178,c460260a7790,2025-08-30,Slow Wi-Fi,10.0,,,2025-08-30 16:27:10.000000 UTC,1,BOOK_WIFI_GUARANTEE_VISIT,BOOK_WIFI_GUARANTEE_VISIT,60,0,0,0,,0,0,80.0,1,1,0
