call_date,label,long_reason,evidence,confidence,other_label,other_confidence,outcome_ts,outcome_fulfiled_flag,selected_outcome,selected_outcome_cleaned,outcome_cost,sc_call_next_7d_flag,sc_call_days_next_7d,sc_interactions_next_7d,avg_mins_per_sc_interaction_next_7d,bb_churn_next_30d,bb_churn_next_60d,bb_tenure_months,all_interactions_prev_30d,service_interactions_prev_30d,sales_interactions_prev_30d
2025-08-27,Other,The customer is reporting that their Sky Mini Box in the bedroom is not working and is blacked out. They need a replacement box.,Customer: THE SKY BOX UP IN THE BEDROOM JUST FIGURED OUT JUST BROKE. Customer: I JUST IT'S NOT LIKE NOT TURN OFTEN. Customer: NOT A DAMAGED JUST BLACKED OUT. Agent: SO THE BOX IS FAULTY OR IS IT SOMETHING ARE YOU NOT ABLE TO ACCESS YOUR SKY CHANNELS THROUGH YOUR <ORDINAL> BOX LIKE WHAT IS IT EXACTLY. Customer: THE BOX ISN'T WORKING.,10.0,TV or Device Issue,9.0,2025-08-27 16:55:48.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,130.0,1,1,0
2025-09-04,Other,"The customer is reporting an issue with their Sky TV remote control being broken, not a broadband-related issue.",Customer: AND I'VE GOT SKY TV WITH YOURSELVES UNFORTUNATELY MY HANDSET BROKEN IT'S NOT WORKING... Customer: I'M SEEING THE HANDSET IS BROKEN AND IT'S GOT A CRACK IN IT AND IT'S FALLING APART... Agent: OKAY SO I'M GOING TO SEND YOU A NEW REMOTE FOR THE TELEVISION,10.0,TV or Device Issue,10.0,2025-09-04 15:03:53.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,57.0,1,1,0
2025-09-22,Other,"The customer is reporting that they have no dial tone on their landline telephone, and has been experiencing this issue for a couple of weeks. The issue appears to be related to the line rather than the phone itself.",Customer: HELLO I'VE GOT NO DIALLING TONE ON MY TELEPHONE IT HASN'T WORKED FOR A COUPLE OF WEEKS I THINK I'VE TRIED SWAPPING THE PHONE TO SEE IF IT WAS A PROBLEM WITH THE PHONE BUT I THINK IT'S THE LINE,9.0,Landline Issue,10.0,2025-09-22 17:58:40.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,140.0,1,1,0
2025-10-20,Other,"The customer initially reports issues with their doorbell and other devices due to Wi-Fi problems. However, the agent identifies that the issue is not with the customer's broadband service but rather a widespread outage affecting Amazon Web Services, which impacts many applications including the customer's doorbell and potentially their other device.",Customer: I'M HAVING TERRIBLE TROUBLE WITH WIFI TODAY BOTH MY DOORBELL ALTHOUGH THE DOORBELL RINGS THERE'S NO CONNECTION TO IT THAT'S WHAT IT SAYS...Agent: I CAN SEE THAT OTHER THAN THERE'S THERE'S PLENTY OF OTHER DEVICES THAT ARE CURRENTLY CONNECTED TO YOUR BROADBAND ROUTER AND THE AND THE BROADBAND IS WORKING WITH GETTING THE <NUMBER> GREEN LIGHTS ON THE FRONT OF IT BUT YEAH THERE'S I SEEN QUITE A LOT OF...Agent: PART OF THE ENGINEER USE WHAT'S KNOWN AS AMAZON <PERSON> SERVICES WHICH IS CURRENTLY GONE OUTAGE AND THAT INCLUDES THINGS LIKE AMAZON ITSELF RANG AND OTHER APPLICATIONS AS WELL,9.0,TV or Device Issue,8.0,2025-10-20 13:03:22.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,212.0,8,6,0
2025-08-05,Other,"The customer called to discuss a new contract they were entered into without their full understanding, specifically related to the cost and renewal of their broadband, not a performance issue.",I've had a text this morning from from yourselves and it appears I've entered into a contract I'm currently out of contract state in very clearly yesterday that I am looking at my options before renewing the costs there seems to be increases coming through all the time it sensible to shop around if <PERSON> out of contract renewal,9.0,Contract or Cancellation,8.0,2025-08-05 13:51:43.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,96.0,3,1,1
2025-08-22,Other,"The customer initially reports that their Sky Glass TV and Sky Talk have 'never worked' and that they are still being charged for them. They also mention that their kids' console doesn't work. The primary issue seems to revolve around billing discrepancies for services that aren't functioning, specifically their TV and Sky Talk, with a secondary issue of a game console not working.",HI SORRY I'M JUST PULLING SO BASICALLY SORRY I'VE GOT LIKE A COUPLE OF PROBLEMS I HAVE A SKY GLASS TV HAD IT LIKE <NUMBER> YEARS NOW THE SKY TV HASN'T CANCELLED HAS NEVER WORKED <NUMBER> FOR THE SKY TALK THAT NEVER WORKED AS WE HAVE IS LIKE NETFLIX THAT'S ALL IT WORKS AND THEN MY I GOT MY KIDS A ME CONSOLE THING THAT DOESN'T WORK EITHER NOW BUT I JUST WENT ON MY APP AND I'M STILL PAYING FOR EVERYTHING YOU CAN AFFORD A FEW TIMES ABOUT THIS AND NOTHING AND I THOUGHT I WAS MEANT TO BE GETTING A REFUND FOR IT BECAUSE THEY COULD DO THAT <NUMBER> <ORDINAL> BUT I'M STILL BEING CHARGED FOR SKY TV AND THE TOP UP EVEN THOUGH IT NEVER WORKS,8.0,Billing or Credit,8.0,2025-08-22 09:41:41.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,0.0,1,1,0
2025-09-23,Other,"The customer is experiencing issues with their landline phone, specifically not receiving incoming calls, despite a new phone and tests showing no fault on Sky's end. The issue is intermittent and the agent suggests monitoring it.",WELL I'M HAVING PROBLEMS WITH PEOPLE GETTING HOLD OF ME ON MY LANDLINE WHICH IS THROUGH SKY AND I'VE GOT A NEW PHONE AND THIS MORNING THE DOCTOR TRIED TO RING ME <NUMBER> TIMES AND I DIDN'T GET A SINGLE CALL,9.0,Landline Issue,10.0,2025-09-23 12:06:21.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,211.0,18,15,0
2025-09-14,Other,"The customer initially reported that their television screen had gone off and they couldn't get it back on, which was resolved by reconnecting the HDMI cable from the Sky box to the TV.",Customer: IT THE TELEVISIONS GONE OFF NOW IT'S GONE OFF THE SCREEN I DON'T KNOW WHETHER THERE'S AN OUTAGE FOR THE AREA DON'T QUITE KNOW WHY I CAN'T GET IT BACK ON,9.0,TV or Device Issue,9.0,2025-09-14 18:03:17.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,5.0,5,5,0
2025-10-19,Other,"The customer is calling to rebook a delayed home move appointment, which is an account-related issue rather than a broadband performance issue.",Customer: AFTER A HOME MOVE BOOKED IN BUT THEN I HAD TO DELAY IT IT'S NOT CURRENTLY BOOKED BUT I'M RINGING BACK TO REBOOK IT IN,10.0,Account Enquiry or Move,9.0,2025-10-19 14:28:56.000000 UTC,,,INCOMPLETE,0,0,0,0,,1,1,24.0,2,2,0
2025-08-28,Other,The customer is trying to reschedule an engineer visit for their broadband repair because they were not home during the initial visit.,Customer: HIYA <PERSON> THERE'S BEEN THEY'VE BEEN OUT THIS MORNING TO FIX MY BROADBAND BUT I WASN'T GOING TO BE AND I'M AT WORK AND I LEFT MY DAUGHTER WAS <NUMBER> BUT MY YOUNGEST DAUGHTER HAS COME TO AND TOLD THEM I'M NOT IN,10.0,Existing Order or Installation,9.0,2025-08-28 10:22:14.000000 UTC,,,INCOMPLETE,0,1,1,1,1126,0,0,70.0,3,3,0
2025-09-20,Other,"The customer is experiencing an issue with their landline phone not working, specifically that the phone is not properly connected to the router. The issue is confirmed when the phone displays a ""LINE CARD ERROR"".","Agent: ""I JUST WANT TO CONFIRM YOUR HOUSE PHONE IS PLUGGED INTO THE ROUTER ON THE BACK"". Customer: ""YES"". Agent: ""SO JUST JUST CALLING ABOUT CHICKENS USUALLY AFTER THE ROUTER AND GO BACK TO ONLINE BEFORE WE START THE PROCESS NOW"". Customer: ""MHM NO"" Agent: ""NO OKAY DOES CHANGE ANYTHING ON THE PHONES DISPLAY ANYTHING DIFFERENT NUMBER BEFORE"". Customer: ""JUST SAYS LINE CARD ERROR""",10.0,Landline Issue,10.0,2025-09-20 12:50:48.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,82.0,1,1,0
2025-10-30,Other,"The customer initially believed there was an issue with their internet because their landline was not working. However, the agent confirmed the internet was fine, and the customer's real concern was their landline. It turns out the customer may have been a victim of a scam call.",Customer: WELL THE THING IS I DIDN'T REALISE IT WAS THERE WAS SOMETHING WRONG BUT WHEN I TRIED TO RING A NUMBER OUT IT JUST KEPT SAYING YOU'VE GOT THE WRONG NUMBER,8.0,Landline Issue,9.0,2025-10-30 12:32:52.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,12.0,2,2,0
2025-08-16,Other,"The customer states that their broadband and internet are working fine, but their Sky streaming service is not fit for purpose, particularly when watching live sports. They are looking to switch back to a Sky package with a dish.",Customer: THE BROADBAND IS FINE THE BROADBAND SIDE OR THE INTERNET WORKS FINE THE ISSUE I'VE GOT WITH THE STREAMING FOR WATCHING NETFLIX IT'S OKAY... THE MAYBE PUT LIVE SPORTS ON IT BECAUSE IT JUST DOESN'T DEAL WITH IT... Customer: SERVICE WE SIGNED UP FOR THE STREAMING SERVICE NOT FIT FOR PURPOSE IT JUST DOESN'T MAKE ME ON IT,9.0,TV or Device Issue,8.0,2025-08-16 09:30:34.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,1.0,2,2,1
2025-08-21,Other,The customer is reporting that their home telephone line is not working and that the corresponding light on the hub is orange. The agent is arranging for an engineer visit to resolve this issue.,Customer: OUR HOME TELEPHONE LINE IS NOT WORKING AND THE ON LIGHT ON THE HUB THERE'S BEEN ON FOR WEEKS Customer: YES THE <ORDINAL> LIGHT IS ORANGE YES,9.0,Landline Issue,10.0,2025-08-21 08:44:29.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,11.0,1,1,0
2025-08-28,Other,The customer is primarily calling to discuss changes to their Sky TV package and the associated billing. They briefly inquire about broadband speed but the core of the call is about reducing their TV package.,"Customer: ""WHAT WHAT WHAT'S THE CURRENT SPEED IS ON WITH THE BROADBAND YOU'VE GOT"" and ""RIGHT SIDE YEAH BECAUSE INTERNET CONNECTION TO THE WORLD PRESS AS POSSIBLE""",8.0,Upgrade or Package Change,8.0,2025-08-28 11:48:19.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,82.0,2,2,0
2025-08-26,Other,"The customer is an Openreach engineer reporting a fault with the line speed and a VoIP service issue for a Sky customer. The primary issue revolves around the technical discrepancy between the expected and actual line speeds, and a problem with the customer not being able to receive calls on their VoIP service.",THERE SHOWN HERE FROM OPENREACH ARE A FAULT HERE FOR A CUSTOMER...THEIR LINE COMING IN GETTING THE <NUMBER> MEGABYTES BUT THE BOX IS ONLY PERSON <NUMBER> POINT <NUMBER> MEGABITS...AND THE CUSTOMER HAS ANOTHER ISSUE VOIP SERVICE...SO THEY'RE UNABLE TO RECEIVE RIGHT...NOW IT'S JUST IT'S JUST THE SAME THERE,9.0,Landline Issue,8.0,2025-08-26 11:06:30.000000 UTC,,,INCOMPLETE,0,1,3,2,12734,0,0,3.0,3,3,1
2025-09-25,Other,The customer is upgrading their broadband service due to perceived slow speed and is being offered a new contract with faster broadband and Wi-Fi boosters. The core issue is an upgrade rather than a fault.,Customer: IT'S MY BROADBAND SPEED UP UNTIL LAST SWITCH IT'S RUNNING LATE SWAP...Customer: YOUR BILL BUT NOT AS BAD AS...Customer: HE'S ON IT FROM SOMETIMES <NUMBER> O'CLOCK IN THE MORNING AND THEN HELLO BUT STUFF TO DO ON IT YEAH SO HE KNOWS HOW MUCH PRESS...Agent: OKAY LET'S HAVE A LOOK HERE RIGHT I MEAN BECAUSE THERE ARE OTHER BROADBAND OPTIONS IT REALLY JUST DEPENDS BECAUSE OBVIOUSLY WE'VE GOT THEM ALL UP TO BECAUSE YOU'RE ON THE BROADBAND ULTRAFAST ONES LIKE <NUMBER> ALRIGHT SO THERE IS...Agent: SO USUALLY IT'S USUALLY IT'S GOING TO COST YOU ABOUT A LITTLE BIT IT'S GONNA USUALLY COST YOU ABOUT <NUMBER> POUND <ORDINAL> IT'S USUALLY ABOUT AN EXTRA <NUMBER> POUND A MONTH BUT FOR YOU IT <PERSON> BE IT <PERSON> BE AN EXTRA <NUMBER> POUNDS A MONTH AND WHAT IT DOES AS WELL IT COMES WITH SOMETHING CALLED SKY WIFI <PERSON> WHICH IS ALL INCLUDED IN THE <NUMBER> POUND <SPELLING_TERM>,8.0,Upgrade or Package Change,9.0,2025-09-25 08:37:54.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,206.0,1,1,0
2025-08-15,Other,"The customer received a package with wires after renewing their broadband for a faster speed, and they are unsure how to install or use them. The customer is also unsure if the broadband is working, and notes that their TV remote is not doing anything.",Customer: I'M TOLD THAT MY FASTEST BROADBAND IS ACTIVATED TODAY I WAS SENT A PACK WITH <NUMBER> WIRES ... BUT I'VE NEVER BEEN TOLD WHAT TO DO WITH THEM ... I RENEWED IT FOR A FASTER BROADBAND AND THEY SAID IT WOULD ACTIVATE TODAY WHICH IS FINE BUT IN THE POST IN THE MEANTIME I RECEIVED A PACK WITH <NUMBER> WIRES AND I'M NOT SURE WHAT I'M SUPPOSED TO DO NOONE HAS TOLD ME WHAT I'M SUPPOSED TO DO ... Agent: SO THE BROADBAND HAS BEEN ACTIVATED NOW OR ARE YOU ABLE TO USE IT Customer: WELL I BELIEVE SO I MEAN I CAN'T WITH MY TV REMOTE DOING ANYTHING,8.0,TV or Device Issue,7.0,2025-08-15 14:33:36.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,167.0,2,1,2
2025-08-28,Other,"The customer is calling to get an update on an engineer visit related to their broadband service. They are concerned about the lack of confirmation and the repeated rescheduling of the appointment, not about the performance or status of their Wi-Fi.",HELLOY HAD BEEN TOLD THAT I'VE GOT AN ENGINEER COMING OUT FOR ABOUT A WEEK NOW I'M QUITE CONCERNED BECAUSE I'VE NOT HAD ANY CONFIRMATION FROM OPENREACH TO ANYBODY IS COMING OUT AND IT KEEPS GETTING PUSHED BACK EVERY TIME OF THE CALL JUST TO KIND OF GET AN UPDATE AS TO WHAT'S GOING ON,10.0,Existing Order or Installation,8.0,2025-08-28 11:27:48.000000 UTC,,,INCOMPLETE,0,1,2,2,13504,1,1,1.0,10,5,1
2025-08-06,Other,"The customer is experiencing an issue with the delivery of a replacement Sky puck for their TV, which has resulted in them being without TV service since last Friday. The issue is with the delivery service, not the performance of the TV or broadband itself.","CUSTOMER: ""I HAD AN ISSUE WITH THE PUCK ON MY TV AND I WAS UNABLE TO FIX IT SO THEY WERE ATTEMPTING TO SEND ANOTHER <NUMBER> OUT"" and ""I STILL HAVEN'T RECEIVED ANYTHING AS YET AND IT'S NOW WEDNESDAY BUT I'VE BEEN WITHOUT THE TV SINCE LAST FRIDAY""",10.0,Existing Order or Installation,8.0,2025-08-06 10:28:54.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,5.0,4,4,0
2025-09-21,Other,"The customer initially reports their broadband speed is not reaching the guaranteed speed, but the agent resolves the issue by identifying and correcting an incorrect setup of the customer's router and Openreach box. The agent also offers a credit due to the ""wrong setup"".",Customer: YEAH I'VE JUST BEEN MY BROADBAND SPEED IT'S NOT BEING CHEAPER THAN THE GUARANTEED SPEED; Agent: HERE WE GO I THINK IT'S FIXED AS IS GIVING ME SPEED TO THE HUB <NUMBER> POINT <NUMBER> MEGABITS PER <ORDINAL> IF YOU WANT YOU CAN CHECK ON YOUR END AS WELL BUT IT SHOULD BE FINE NOW IT'S WRONG SETUP; Agent: I CAN OPEN COMPLAINT AND APPLY <NUMBER> MONTH FOR YOUR BROADBAND OFFER,9.0,Account Enquiry or Move,6.0,2025-09-21 14:49:54.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,1.0,4,2,2
2025-10-22,Other,"The customer initially reported an issue with their Sky Mini box freezing, but the core of the call shifted to the agent offering a cheaper broadband package and a TV package discount. The customer accepted these changes, making the primary intent cost reduction and contract adjustment rather than a technical issue with the broadband itself.","Agent: SO ACTUALLY WHAT IT'S SAYING IS AND MIGHT BE A PROBLEM WITH THE WIFI WHICH WOULD ACTUALLY YEAH GIVE ME A <ORDINAL> I'M JUST GOING TO RUN A QUICK TEST ON IT FOR YOU HOW FAR AWAY IS YOUR ROUTER TO YOUR SKY BOUGHT YOUR MINI BOX
Customer: I COULD SEE I COULD GET TO THE THE ACTUAL BOX I COULD ACTUALLY I COULD SEE THE BOX IS NOT FOR GREEN LIGHTS ON
...
Agent: SO WHAT I WAS JUST LOOKING AT THERE IS YOU ARE PAYING FOR YOUR BROADBAND <NUMBER> POUNDS YOU'RE ON THE FULL FIBRE <NUMBER> ARE YOU AWARE THAT YOU CAN ACTUALLY GET THE FULL FIBRE <NUMBER> FOR CHEAPER THAN WHAT YOU'RE PAYING JUST NOW
Customer: YEAH ON RIGHT Because I just had a new system updated is that different
Agent: YEAH SO BASICALLY JUST MEANS IT'S A FASTER BROADBAND SPEEDS
...
Customer: WELL IF YOU WANT TO BE CHEAPER FOR ME YES MY ONLY
Agent: NOW YEAH NOW THERE WOULD BE A <NUMBER> POUND ADMIN FEE ON THAT BUT WHAT I CAN DO IS I CAN HAVE A LOOK AT YOUR TV PACKAGE AND SEE IF I CAN GET THAT ANY CHEAPER FOR YOU AS WELL",8.0,Upgrade or Package Change,8.0,2025-10-22 13:37:17.000000 UTC,,,INCOMPLETE,0,1,1,1,7230,0,0,113.0,5,5,0
2025-09-24,Other,"The customer is concerned about a damaged external broadband cable that Openreach has refused to fix, which they believe will lead to a service outage in the near future. Their main issue is getting the cable repaired proactively to avoid future disruption, not a current service issue.",Customer: 'ONLY OUTSIDE MY PROPERTY WHERE THE BROADBAND CABLE IT BEFORE IT INTO MY PROPERTY THE CABLE WAS PRETTY MUCH PERISHED EXPOSING ALL OF THE INTERNAL CABLE WITHIN' ... Customer: 'IF THIS GOES ON MUCH LONGER IT WOULDN'T BE SURPRISED IF YOUR BROADBAND SERVICES STOPPED WORKING SO IT'S KIND OF TRYING TO PRE EMPT GETTING SOMEONE TO COME OUT TO REPAIR THAT CABLE SO THAT I DON'T HAVE SERVICES THAT I'M NOT ABLE TO USE',9.0,Other (General Miscellaneous),4.0,2025-09-24 16:14:39.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,72.0,7,6,4
2025-08-29,Other,"The customer wants to move their Sky main box and router, along with the associated satellite and phone cables, to an extension at the back of their house. They are requesting an engineer visit and additional Sky Mini boxes.",Customer: YES WE NEED OF MINE BOX MOVED BECAUSE WE'VE CHANGED OUR LIVING ROOM SO YEAH WE'D NEED AN ENGINEER TO COME ROUND TO MOVE IT...Customer: BESIDE ME IT'S THE ROUTER AND THE BOX YEAH THE MIND YEAH YEAH BOTH WOULD THINK...Customer: YES WE WANT WE WANT THE SATELLITE CABLES IN THE PHONE CABLE MOVE,9.0,Account Enquiry or Move,8.0,2025-08-29 14:44:00.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,193.0,1,1,0
2025-08-28,Other,The customer is calling because they received a new Sky box but it did not contain a viewing card. They need a replacement viewing card to be sent out.,"Customer: JUST ON SHAPE BOUGHT AND THERE'S A FEW CARTON
Agent: OKAY
Customer: PART
Agent: AND VIEWING CARD <PERSON> YOUR DATA CAN I START BY TAKING YOUR NAME PLEASE
Customer: YEAH COSTING YOU
<PERSON>
Customer: YEAH YEAH
Agent: OKAY BUT THERE'S NO VIEWING CARD INSIDE IS THAT RIGHT
Customer: YEAH",10.0,TV or Device Issue,9.0,2025-08-28 16:39:17.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,68.0,8,6,4
2025-11-01,Other,"The customer initially called because their landline phone was not working after City Fibre installed new digital cables. The customer clarifies multiple times that the issue is not with their broadband, but with their phone line.",Customer: WE'VE HAD CITY FIBRE ATTACH THE NEW DIGITAL CABLE AND TODAY WE'VE JUST FOUND OUT THAT LANDLINE DOESN'T WORK NOW WE'VE BEEN ON AND THE LINE TEST FOLLOWED THE INSTRUCTIONS AND ON OUR HUB WE'VE STILL GOT AN THE LIGHT UNDER THE VOICE SIGNAL ... Customer: WE'RE JUST GETTING TO THE PHONE LINE HOME RIGHT NOW ... WE'RE NOT REALLY INTERESTED IN THE BROADBAND ONLY WE'RE TALKING ABOUT THE PHONE IS THAT RIGHT,10.0,Landline Issue,10.0,2025-11-01 10:25:05.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,99.0,1,1,0
2025-08-28,Other,"The customer is primarily concerned that their landline phone is not working, which the agent identifies as an issue with the number not being fully ported across after an upgrade to full fibre. While speed is also mentioned, the main focus and troubleshooting effort revolve around the landline.",Customer: BUT I'VE GOT 3 GREEN LIGHTS Agent: <PERSON> FIX THE USUALLY WHEN YOU CHANGE IF YOU HAVE BEEN USING THE OTHER TYPE OF LINE THE COPPER CABLE COPPER LINE BEFORE AND IT WAS UPGRADED YESTERDAY TO THE FULL FIBRE Customer: YEAH Agent: WHICH USED THAT PARDON Customer: YES I WAS I WAS JUST LISTING GREY Agent: OH WHICH MEANS THAT ACTUALLY THE NUMBER NEEDS TO BE FULLY PORTED FROM YOUR OLD COPPER LINE TO THE NEW FULL FIBRE LINE Customer: OH OKAY,9.0,Landline Issue,9.0,2025-08-28 12:07:03.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,69.0,4,2,3
