call_date,label,confidence,other_label,other_confidence,outcome_ts,outcome_fulfiled_flag,selected_outcome,selected_outcome_cleaned,outcome_cost,sc_call_next_7d_flag,sc_call_days_next_7d,sc_interactions_next_7d,avg_mins_per_sc_interaction_next_7d,bb_churn_next_30d,bb_churn_next_60d,bb_tenure_months,all_interactions_prev_30d,service_interactions_prev_30d,sales_interactions_prev_30d
2025-09-10,Unreliable Wi-Fi,9.0,,,2025-09-10 14:29:53.000000 UTC,,MANAGE_EXPECTATIONS_INFLIGHT_OPENREACH_VISIT,MANAGE_EXPECTATIONS,0,0,0,0,,0,0,63.0,2,2,1
2025-11-03,Unreliable Wi-Fi,9.0,,,2025-11-03 15:59:55.000000 UTC,,MANAGE_EXPECTATIONS_TV_Q_DEVICE,MANAGE_EXPECTATIONS,0,1,1,1,17129,0,0,12.0,13,11,3
2025-09-03,Unreliable Wi-Fi,9.0,,,2025-09-03 10:52:19.000000 UTC,,MANAGE_EXPECTATIONS_IHH,MANAGE_EXPECTATIONS,0,0,0,0,,0,0,3.0,1,1,0
2025-09-01,Unreliable Wi-Fi,8.0,,,2025-09-01 14:18:39.000000 UTC,,MANAGE_EXPECTATIONS_INFLIGHT_CF_VISIT,MANAGE_EXPECTATIONS,0,0,0,0,,0,0,172.0,6,6,3
2025-11-03,Unreliable Wi-Fi,8.0,,,2025-11-03 18:34:59.000000 UTC,,MANAGE_EXPECTATIONS_INFLIGHT_OPENREACH_VISIT,MANAGE_EXPECTATIONS,0,0,0,0,,0,0,128.0,1,1,0
2025-09-06,Unreliable Wi-Fi,10.0,,,2025-09-06 09:37:59.000000 UTC,,MANAGE_EXPECTATIONS_INFLIGHT_OPENREACH_VISIT,MANAGE_EXPECTATIONS,0,0,0,0,,0,0,106.0,2,1,1
2025-09-23,Unreliable Wi-Fi,10.0,,,2025-09-23 12:31:21.000000 UTC,,MANAGE_EXPECTATIONS_INFLIGHT_OPENREACH_VISIT,MANAGE_EXPECTATIONS,0,0,0,0,,1,1,84.0,5,3,4
2025-09-05,Unreliable Wi-Fi,9.0,,,2025-09-05 11:27:39.000000 UTC,,MANAGE_EXPECTATIONS_IHH,MANAGE_EXPECTATIONS,0,0,0,0,,0,0,128.0,1,1,0
2025-09-14,Unreliable Wi-Fi,9.0,,,2025-09-14 14:36:44.000000 UTC,,MANAGE_EXPECTATIONS_IHH,MANAGE_EXPECTATIONS,0,0,0,0,,0,0,162.0,2,2,0
2025-09-08,Unreliable Wi-Fi,8.0,,,2025-09-08 19:08:49.000000 UTC,,MANAGE_EXPECTATIONS_IHH,MANAGE_EXPECTATIONS,0,0,0,0,,0,0,22.0,2,1,1
2025-09-11,Unreliable Wi-Fi,9.0,,,2025-09-11 17:48:54.000000 UTC,,MANAGE_EXPECTATIONS_IHH,MANAGE_EXPECTATIONS,0,0,0,0,,0,0,136.0,1,1,0
2025-09-06,Unreliable Wi-Fi,9.0,,,2025-09-06 08:41:08.000000 UTC,,MANAGE_EXPECTATIONS_IHH,MANAGE_EXPECTATIONS,0,0,0,0,,0,0,158.0,4,1,3
2025-08-05,Unreliable Wi-Fi,8.0,,,2025-08-05 10:41:36.000000 UTC,,MANAGE_EXPECTATIONS_IHH,MANAGE_EXPECTATIONS,0,0,0,0,,0,0,3.0,2,2,0
2025-09-05,Unreliable Wi-Fi,8.0,,,2025-09-05 10:52:02.000000 UTC,,MANAGE_EXPECTATIONS_INFLIGHT_OPENREACH_VISIT,MANAGE_EXPECTATIONS,0,1,1,1,1651,0,0,99.0,3,3,0
2025-08-03,Unreliable Wi-Fi,8.0,,,2025-08-03 11:31:39.000000 UTC,,MANAGE_EXPECTATIONS_IHH,MANAGE_EXPECTATIONS,0,1,1,1,846,0,0,54.0,1,1,0
2025-10-28,Unreliable Wi-Fi,8.0,,,2025-10-28 20:04:20.000000 UTC,,MANAGE_EXPECTATIONS_IHH,MANAGE_EXPECTATIONS,0,0,0,0,,0,0,30.0,1,1,0
2025-10-23,Unreliable Wi-Fi,9.0,,,2025-10-23 20:30:21.000000 UTC,,MANAGE_EXPECTATIONS,MANAGE_EXPECTATIONS,0,0,0,0,,0,0,128.0,1,1,0
2025-08-06,Unreliable Wi-Fi,8.0,,,2025-08-06 13:14:52.000000 UTC,,MANAGE_EXPECTATIONS_IHH,MANAGE_EXPECTATIONS,0,0,0,0,,0,0,37.0,1,1,0
2025-09-20,Unreliable Wi-Fi,9.0,,,2025-09-20 10:13:14.000000 UTC,,MANAGE_EXPECTATIONS_INFLIGHT_OPENREACH_VISIT,MANAGE_EXPECTATIONS,0,0,0,0,,0,0,57.0,1,1,0
2025-09-10,Unreliable Wi-Fi,10.0,,,2025-09-10 08:48:19.000000 UTC,,MANAGE_EXPECTATIONS_INFLIGHT_OPENREACH_VISIT,MANAGE_EXPECTATIONS,0,0,0,0,,0,0,11.0,1,1,0
2025-08-03,Unreliable Wi-Fi,9.0,,,2025-08-03 10:47:49.000000 UTC,,MANAGE_EXPECTATIONS_INFLIGHT_OPENREACH_VISIT,MANAGE_EXPECTATIONS,0,0,0,0,,0,0,9.0,2,1,0
2025-09-14,Unreliable Wi-Fi,9.0,,,2025-09-14 12:18:08.000000 UTC,,MANAGE_EXPECTATIONS_IHH,MANAGE_EXPECTATIONS,0,1,1,0,,0,0,76.0,1,1,0
2025-09-21,Unreliable Wi-Fi,8.0,,,2025-09-21 15:13:10.000000 UTC,,MANAGE_EXPECTATIONS_IHH,MANAGE_EXPECTATIONS,0,0,0,0,,0,0,78.0,1,1,0
2025-09-17,Unreliable Wi-Fi,9.0,,,2025-09-17 12:26:55.000000 UTC,,MANAGE_EXPECTATIONS_IHH,MANAGE_EXPECTATIONS,0,1,1,1,674,0,0,203.0,1,1,0
2025-09-08,Unreliable Wi-Fi,9.0,,,2025-09-08 08:47:24.000000 UTC,,MANAGE_EXPECTATIONS_INFLIGHT_OPENREACH_VISIT,MANAGE_EXPECTATIONS,0,0,0,0,,0,0,99.0,4,4,1
2025-08-26,Unreliable Wi-Fi,9.0,,,2025-08-26 19:23:45.000000 UTC,,MANAGE_EXPECTATIONS_IHH,MANAGE_EXPECTATIONS,0,0,0,0,,0,0,4.0,1,1,0
2025-10-25,Unreliable Wi-Fi,9.0,,,2025-10-25 08:49:18.000000 UTC,,MANAGE_EXPECTATIONS_IHH,MANAGE_EXPECTATIONS,0,0,0,0,,1,1,5.0,2,1,1
2025-10-25,Unreliable Wi-Fi,9.0,,,2025-10-25 17:26:49.000000 UTC,,MANAGE_EXPECTATIONS_IHH,MANAGE_EXPECTATIONS,0,1,1,1,2517,0,0,15.0,5,4,0
2025-10-31,Unreliable Wi-Fi,10.0,,,2025-10-31 16:21:33.000000 UTC,,MANAGE_EXPECTATIONS_IHH,MANAGE_EXPECTATIONS,0,0,0,0,,0,0,17.0,1,1,0
2025-08-23,Unreliable Wi-Fi,8.0,,,2025-08-23 15:12:59.000000 UTC,,MANAGE_EXPECTATIONS_IHH,MANAGE_EXPECTATIONS,0,1,1,1,11150,0,0,171.0,3,1,0
2025-09-20,Unreliable Wi-Fi,9.0,,,2025-09-20 11:50:41.000000 UTC,,MANAGE_EXPECTATIONS_INFLIGHT_OPENREACH_VISIT,MANAGE_EXPECTATIONS,0,0,0,0,,0,0,164.0,1,1,0
2025-09-11,Unreliable Wi-Fi,9.0,,,2025-09-11 15:15:18.000000 UTC,,MANAGE_EXPECTATIONS_INFLIGHT_OPENREACH_VISIT,MANAGE_EXPECTATIONS,0,1,1,1,21325,0,0,58.0,3,3,0
2025-09-23,Unreliable Wi-Fi,9.0,,,2025-09-23 15:13:22.000000 UTC,,MANAGE_EXPECTATIONS_INFLIGHT_OPENREACH_VISIT,MANAGE_EXPECTATIONS,0,0,0,0,,0,0,57.0,2,2,0
2025-09-04,Unreliable Wi-Fi,8.0,,,2025-09-04 12:46:28.000000 UTC,,MANAGE_EXPECTATIONS_IHH,MANAGE_EXPECTATIONS,0,0,0,0,,0,0,197.0,1,1,0
2025-08-29,Unreliable Wi-Fi,8.0,,,2025-08-29 13:55:33.000000 UTC,,MANAGE_EXPECTATIONS_IHH,MANAGE_EXPECTATIONS,0,0,0,0,,0,0,3.0,1,1,0
2025-08-27,Unreliable Wi-Fi,8.0,,,2025-08-27 16:24:22.000000 UTC,,MANAGE_EXPECTATIONS_TV_Q_DEVICE,MANAGE_EXPECTATIONS,0,0,0,0,,0,0,2.0,6,6,0
2025-09-20,Unreliable Wi-Fi,8.0,,,2025-09-20 12:59:48.000000 UTC,,MANAGE_EXPECTATIONS_IHH,MANAGE_EXPECTATIONS,0,1,1,2,6325,0,0,95.0,4,4,1
2025-10-26,Unreliable Wi-Fi,9.0,,,2025-10-26 16:02:46.000000 UTC,,MANAGE_EXPECTATIONS_INFLIGHT_OPENREACH_VISIT,MANAGE_EXPECTATIONS,0,0,0,0,,0,0,221.0,1,1,0
2025-08-27,Unreliable Wi-Fi,8.0,,,2025-08-27 18:38:47.000000 UTC,,MANAGE_EXPECTATIONS_IHH,MANAGE_EXPECTATIONS,0,0,0,0,,0,0,7.0,2,2,0
2025-09-09,Unreliable Wi-Fi,8.0,,,2025-09-09 18:23:41.000000 UTC,,MANAGE_EXPECTATIONS_TV_Q_DEVICE,MANAGE_EXPECTATIONS,0,1,2,2,3639,0,0,67.0,3,2,1
2025-08-25,Unreliable Wi-Fi,9.0,,,2025-08-25 19:51:36.000000 UTC,,MANAGE_EXPECTATIONS_IHH,MANAGE_EXPECTATIONS,0,0,0,0,,0,0,127.0,1,1,0
2025-09-16,Unreliable Wi-Fi,8.0,,,2025-09-16 13:15:09.000000 UTC,,MANAGE_EXPECTATIONS_IHH,MANAGE_EXPECTATIONS,0,0,0,0,,0,0,206.0,3,3,0
2025-08-05,Unreliable Wi-Fi,8.0,,,2025-08-05 09:29:25.000000 UTC,,MANAGE_EXPECTATIONS_INFLIGHT_OPENREACH_VISIT,MANAGE_EXPECTATIONS,0,0,0,0,,0,0,53.0,6,4,1
2025-08-06,Unreliable Wi-Fi,9.0,,,2025-08-06 10:32:03.000000 UTC,,MANAGE_EXPECTATIONS_IHH,MANAGE_EXPECTATIONS,0,0,0,0,,0,0,2.0,1,1,0
2025-08-27,Unreliable Wi-Fi,9.0,,,2025-08-27 11:49:43.000000 UTC,,MANAGE_EXPECTATIONS_IHH,MANAGE_EXPECTATIONS,0,0,0,0,,0,0,37.0,1,1,0
2025-09-08,Unreliable Wi-Fi,8.0,,,2025-09-08 10:00:36.000000 UTC,,MANAGE_EXPECTATIONS_IHH,MANAGE_EXPECTATIONS,0,0,0,0,,0,0,23.0,1,1,0
2025-09-14,Unreliable Wi-Fi,9.0,,,2025-09-14 11:05:18.000000 UTC,,MANAGE_EXPECTATIONS_INFLIGHT_CF_VISIT,MANAGE_EXPECTATIONS,0,1,1,1,3260,0,0,49.0,3,3,0
2025-09-08,Unreliable Wi-Fi,9.0,,,2025-09-08 19:33:26.000000 UTC,,MANAGE_EXPECTATIONS_TV_Q_DEVICE,MANAGE_EXPECTATIONS,0,0,0,0,,0,0,132.0,1,1,0
2025-09-04,Unreliable Wi-Fi,9.0,,,2025-09-04 09:28:09.000000 UTC,,MANAGE_EXPECTATIONS_INFLIGHT_OPENREACH_VISIT,MANAGE_EXPECTATIONS,0,0,0,0,,0,0,53.0,2,1,1
2025-08-31,Unreliable Wi-Fi,8.0,,,2025-08-31 08:40:10.000000 UTC,,MANAGE_EXPECTATIONS_INFLIGHT_OPENREACH_VISIT,MANAGE_EXPECTATIONS,0,0,0,0,,0,0,184.0,1,1,0
2025-09-11,Unreliable Wi-Fi,9.0,,,2025-09-11 15:17:47.000000 UTC,,MANAGE_EXPECTATIONS_INFLIGHT_OPENREACH_VISIT,MANAGE_EXPECTATIONS,0,0,0,0,,0,0,21.0,1,1,0
2025-08-26,Unreliable Wi-Fi,10.0,,,2025-08-26 13:56:54.000000 UTC,,MANAGE_EXPECTATIONS_TV_Q_DEVICE,MANAGE_EXPECTATIONS,0,0,0,0,,0,0,21.0,1,1,0
2025-09-12,Unreliable Wi-Fi,9.0,,,2025-09-12 14:24:14.000000 UTC,,MANAGE_EXPECTATIONS_IHH,MANAGE_EXPECTATIONS,0,0,0,0,,0,0,22.0,2,2,0
2025-08-27,Unreliable Wi-Fi,8.0,,,2025-08-27 11:23:43.000000 UTC,,MANAGE_EXPECTATIONS_IHH,MANAGE_EXPECTATIONS,0,0,0,0,,0,0,214.0,1,1,0
2025-09-17,Unreliable Wi-Fi,10.0,,,2025-09-17 13:56:12.000000 UTC,,MANAGE_EXPECTATIONS_INFLIGHT_OPENREACH_VISIT,MANAGE_EXPECTATIONS,0,0,0,0,,0,0,112.0,9,6,2
2025-08-26,Unreliable Wi-Fi,8.0,,,2025-08-26 13:29:37.000000 UTC,,MANAGE_EXPECTATIONS_IHH,MANAGE_EXPECTATIONS,0,0,0,0,,0,0,4.0,1,1,0
2025-09-15,Unreliable Wi-Fi,9.0,,,2025-09-15 10:58:35.000000 UTC,,MANAGE_EXPECTATIONS_INFLIGHT_OPENREACH_VISIT,MANAGE_EXPECTATIONS,0,0,0,0,,1,1,14.0,1,1,0
2025-08-21,Unreliable Wi-Fi,9.0,,,2025-08-21 14:07:02.000000 UTC,,MANAGE_EXPECTATIONS_IHH,MANAGE_EXPECTATIONS,0,0,0,0,,0,0,0.0,2,2,0
2025-10-23,Unreliable Wi-Fi,9.0,,,2025-10-23 16:26:39.000000 UTC,,MANAGE_EXPECTATIONS_IHH,MANAGE_EXPECTATIONS,0,0,0,0,,0,0,31.0,1,1,0
2025-09-06,Unreliable Wi-Fi,8.0,,,2025-09-06 08:32:19.000000 UTC,,MANAGE_EXPECTATIONS_IHH,MANAGE_EXPECTATIONS,0,0,0,0,,0,0,,1,1,0
2025-09-12,Unreliable Wi-Fi,9.0,,,2025-09-12 10:32:41.000000 UTC,,MANAGE_EXPECTATIONS_IHH,MANAGE_EXPECTATIONS,0,0,0,0,,0,0,57.0,1,1,0
2025-10-24,Unreliable Wi-Fi,9.0,,,2025-10-24 16:01:48.000000 UTC,,MANAGE_EXPECTATIONS_IHH,MANAGE_EXPECTATIONS,0,0,0,0,,0,0,30.0,1,1,0
2025-09-01,Unreliable Wi-Fi,9.0,,,2025-09-01 13:50:40.000000 UTC,,MANAGE_EXPECTATIONS_IHH,MANAGE_EXPECTATIONS,0,0,0,0,,0,0,5.0,1,1,0
2025-08-05,Unreliable Wi-Fi,9.0,,,2025-08-05 17:47:52.000000 UTC,,MANAGE_EXPECTATIONS_IHH,MANAGE_EXPECTATIONS,0,0,0,0,,0,0,53.0,3,2,2
2025-09-26,Unreliable Wi-Fi,8.0,,,2025-09-26 09:33:47.000000 UTC,,MANAGE_EXPECTATIONS_IHH,MANAGE_EXPECTATIONS,0,0,0,0,,0,0,74.0,6,6,0
2025-08-24,Unreliable Wi-Fi,10.0,,,2025-08-24 17:58:51.000000 UTC,,MANAGE_EXPECTATIONS_IHH,MANAGE_EXPECTATIONS,0,1,2,2,1466,0,0,49.0,2,2,0
2025-08-28,Unreliable Wi-Fi,9.0,,,2025-08-28 19:38:05.000000 UTC,,MANAGE_EXPECTATIONS_IHH,MANAGE_EXPECTATIONS,0,0,0,0,,0,0,51.0,3,3,1
2025-09-19,Unreliable Wi-Fi,9.0,,,2025-09-19 12:14:49.000000 UTC,,MANAGE_EXPECTATIONS_IHH,MANAGE_EXPECTATIONS,0,0,0,0,,0,0,1.0,1,1,0
2025-08-30,Unreliable Wi-Fi,8.0,,,2025-08-30 13:28:01.000000 UTC,,MANAGE_EXPECTATIONS_IHH,MANAGE_EXPECTATIONS,0,0,0,0,,0,0,4.0,1,1,0
2025-10-27,Unreliable Wi-Fi,10.0,,,2025-10-27 15:17:04.000000 UTC,,MANAGE_EXPECTATIONS_IHH,MANAGE_EXPECTATIONS,0,0,0,0,,0,0,50.0,1,1,0
2025-09-03,Unreliable Wi-Fi,8.0,,,2025-09-03 10:24:05.000000 UTC,,MANAGE_EXPECTATIONS_IHH,MANAGE_EXPECTATIONS,0,0,0,0,,0,0,39.0,1,1,0
2025-10-30,Unreliable Wi-Fi,8.0,,,2025-10-30 09:05:04.000000 UTC,,MANAGE_EXPECTATIONS_IHH,MANAGE_EXPECTATIONS,0,0,0,0,,0,0,0.0,1,1,0
2025-08-26,Unreliable Wi-Fi,8.0,,,2025-08-26 10:49:58.000000 UTC,,MANAGE_EXPECTATIONS_IHH,MANAGE_EXPECTATIONS,0,0,0,0,,0,0,46.0,2,2,0
2025-08-22,Unreliable Wi-Fi,8.0,,,2025-08-22 15:53:26.000000 UTC,,MANAGE_EXPECTATIONS_IHH,MANAGE_EXPECTATIONS,0,0,0,0,,0,0,3.0,3,2,1
2025-09-15,Unreliable Wi-Fi,9.0,,,2025-09-15 15:41:00.000000 UTC,,MANAGE_EXPECTATIONS_IHH,MANAGE_EXPECTATIONS,0,0,0,0,,0,1,16.0,2,1,1
2025-09-23,Unreliable Wi-Fi,9.0,,,2025-09-23 16:08:21.000000 UTC,,MANAGE_EXPECTATIONS_IHH,MANAGE_EXPECTATIONS,0,1,1,0,,0,0,3.0,0,0,0
2025-08-21,Unreliable Wi-Fi,9.0,,,2025-08-21 09:20:47.000000 UTC,,MANAGE_EXPECTATIONS_INFLIGHT_SKY_VISIT,MANAGE_EXPECTATIONS,0,0,0,0,,0,0,49.0,1,1,0
2025-08-26,Unreliable Wi-Fi,9.0,,,2025-08-26 09:00:28.000000 UTC,,MANAGE_EXPECTATIONS_INFLIGHT_OPENREACH_VISIT,MANAGE_EXPECTATIONS,0,0,0,0,,0,0,35.0,2,2,0
2025-09-24,Unreliable Wi-Fi,8.0,,,2025-09-24 15:55:09.000000 UTC,,MANAGE_EXPECTATIONS_IHH,MANAGE_EXPECTATIONS,0,0,0,0,,0,0,8.0,2,2,0
2025-09-16,Unreliable Wi-Fi,9.0,,,2025-09-16 12:12:57.000000 UTC,,MANAGE_EXPECTATIONS_IHH,MANAGE_EXPECTATIONS,0,0,0,0,,0,0,20.0,4,4,0
2025-08-01,Unreliable Wi-Fi,9.0,,,2025-08-01 11:30:25.000000 UTC,,MANAGE_EXPECTATIONS_INFLIGHT_OPENREACH_VISIT,MANAGE_EXPECTATIONS,0,1,2,0,,0,0,81.0,11,11,0
2025-08-22,Unreliable Wi-Fi,9.0,,,2025-08-22 08:36:04.000000 UTC,,MANAGE_EXPECTATIONS_IHH,MANAGE_EXPECTATIONS,0,1,1,1,397,0,0,24.0,1,1,0
2025-09-22,Unreliable Wi-Fi,9.0,,,2025-09-22 08:45:37.000000 UTC,,MANAGE_EXPECTATIONS_INFLIGHT_OPENREACH_VISIT,MANAGE_EXPECTATIONS,0,0,0,0,,0,0,57.0,4,3,0
2025-08-26,Unreliable Wi-Fi,8.0,,,2025-08-26 10:01:01.000000 UTC,,MANAGE_EXPECTATIONS_TV_Q_DEVICE,MANAGE_EXPECTATIONS,0,0,0,0,,0,0,51.0,4,4,0
2025-09-24,Unreliable Wi-Fi,9.0,,,2025-09-24 14:56:41.000000 UTC,,MANAGE_EXPECTATIONS_IHH,MANAGE_EXPECTATIONS,0,0,0,0,,0,0,77.0,1,1,0
2025-09-06,Unreliable Wi-Fi,10.0,,,2025-09-06 12:57:47.000000 UTC,,MANAGE_EXPECTATIONS_TV_Q_DEVICE,MANAGE_EXPECTATIONS,0,0,0,0,,0,0,4.0,2,2,0
2025-09-19,Unreliable Wi-Fi,9.0,,,2025-09-19 14:04:25.000000 UTC,,MANAGE_EXPECTATIONS_IHH,MANAGE_EXPECTATIONS,0,0,0,0,,0,0,137.0,1,1,0
2025-08-28,Unreliable Wi-Fi,9.0,,,2025-08-28 12:49:42.000000 UTC,,MANAGE_EXPECTATIONS_IHH,MANAGE_EXPECTATIONS,0,0,0,0,,0,0,43.0,1,1,0
2025-10-28,Unreliable Wi-Fi,8.0,,,2025-10-28 17:37:15.000000 UTC,,MANAGE_EXPECTATIONS_IHH,MANAGE_EXPECTATIONS,0,0,0,0,,0,0,55.0,1,1,0
2025-09-11,Unreliable Wi-Fi,9.0,,,2025-09-11 09:49:16.000000 UTC,,MANAGE_EXPECTATIONS_IHH,MANAGE_EXPECTATIONS,0,0,0,0,,0,0,84.0,1,1,0
2025-09-24,Unreliable Wi-Fi,8.0,,,2025-09-24 18:08:01.000000 UTC,,MANAGE_EXPECTATIONS_TV_Q_DEVICE,MANAGE_EXPECTATIONS,0,0,0,0,,0,0,96.0,7,0,0
2025-11-03,Unreliable Wi-Fi,7.0,,,2025-11-03 09:40:15.000000 UTC,,MANAGE_EXPECTATIONS_INFLIGHT_OPENREACH_VISIT,MANAGE_EXPECTATIONS,0,0,0,0,,0,0,160.0,3,3,0
2025-08-22,Unreliable Wi-Fi,9.0,,,2025-08-22 10:26:07.000000 UTC,,MANAGE_EXPECTATIONS_IHH,MANAGE_EXPECTATIONS,0,0,0,0,,0,0,32.0,1,1,0
2025-08-21,Unreliable Wi-Fi,9.0,,,2025-08-21 14:42:34.000000 UTC,,MANAGE_EXPECTATIONS_INFLIGHT_SKY_VISIT,MANAGE_EXPECTATIONS,0,1,1,1,4518,0,0,77.0,2,2,0
2025-09-18,Unreliable Wi-Fi,9.0,,,2025-09-18 14:20:27.000000 UTC,,MANAGE_EXPECTATIONS_IHH,MANAGE_EXPECTATIONS,0,1,1,1,635,0,0,79.0,2,2,0
2025-09-06,Unreliable Wi-Fi,8.0,,,2025-09-06 11:16:52.000000 UTC,,MANAGE_EXPECTATIONS_IHH,MANAGE_EXPECTATIONS,0,0,0,0,,0,0,42.0,4,2,0
2025-10-22,Unreliable Wi-Fi,8.0,,,2025-10-22 17:36:44.000000 UTC,,MANAGE_EXPECTATIONS_INFLIGHT_OPENREACH_VISIT,MANAGE_EXPECTATIONS,0,0,0,0,,0,0,122.0,3,2,1
2025-10-24,Unreliable Wi-Fi,10.0,,,2025-10-24 12:59:58.000000 UTC,,MANAGE_EXPECTATIONS_INFLIGHT_OPENREACH_VISIT,MANAGE_EXPECTATIONS,0,0,0,0,,0,0,215.0,14,4,11
2025-10-30,Unreliable Wi-Fi,9.0,,,2025-10-30 16:19:31.000000 UTC,,MANAGE_EXPECTATIONS_IHH,MANAGE_EXPECTATIONS,0,0,0,0,,0,0,4.0,3,3,0
2025-10-31,Unreliable Wi-Fi,10.0,,,2025-10-31 20:19:47.000000 UTC,,MANAGE_EXPECTATIONS_INFLIGHT_OPENREACH_VISIT,MANAGE_EXPECTATIONS,0,1,1,1,9259,0,0,68.0,7,7,0
2025-09-10,Unreliable Wi-Fi,9.0,,,2025-09-10 11:59:16.000000 UTC,,MANAGE_EXPECTATIONS_IHH,MANAGE_EXPECTATIONS,0,0,0,0,,0,0,19.0,1,1,0
2025-10-20,Unreliable Wi-Fi,9.0,,,2025-10-20 13:50:08.000000 UTC,,MANAGE_EXPECTATIONS_TV_Q_DEVICE,MANAGE_EXPECTATIONS,0,0,0,0,,0,0,227.0,4,3,2
2025-10-24,Unreliable Wi-Fi,9.0,,,2025-10-24 17:54:01.000000 UTC,,MANAGE_EXPECTATIONS_IHH,MANAGE_EXPECTATIONS,0,1,1,0,,0,0,44.0,2,1,0
2025-09-02,Unreliable Wi-Fi,9.0,,,2025-09-02 13:31:55.000000 UTC,,MANAGE_EXPECTATIONS_IHH,MANAGE_EXPECTATIONS,0,0,0,0,,0,0,37.0,1,1,0
2025-08-28,Unreliable Wi-Fi,8.0,,,2025-08-28 17:23:36.000000 UTC,,MANAGE_EXPECTATIONS_INFLIGHT_OPENREACH_VISIT,MANAGE_EXPECTATIONS,0,1,1,0,,0,0,194.0,2,2,0
2025-09-20,Unreliable Wi-Fi,9.0,,,2025-09-20 14:13:44.000000 UTC,,MANAGE_EXPECTATIONS_INFLIGHT_OPENREACH_VISIT,MANAGE_EXPECTATIONS,0,0,0,0,,0,0,95.0,2,2,0
2025-08-17,Unreliable Wi-Fi,9.0,,,2025-08-17 14:50:10.000000 UTC,,MANAGE_EXPECTATIONS_INFLIGHT_OPENREACH_VISIT,MANAGE_EXPECTATIONS,0,0,0,0,,0,0,9.0,1,1,0
2025-09-02,Unreliable Wi-Fi,9.0,,,2025-09-02 15:44:36.000000 UTC,,MANAGE_EXPECTATIONS_INFLIGHT_SKY_VISIT,MANAGE_EXPECTATIONS,0,0,0,0,,0,0,109.0,3,3,0
2025-10-26,Unreliable Wi-Fi,9.0,,,2025-10-26 19:50:38.000000 UTC,,MANAGE_EXPECTATIONS_IHH,MANAGE_EXPECTATIONS,0,0,0,0,,0,0,173.0,2,2,0
2025-09-17,Unreliable Wi-Fi,8.0,,,2025-09-17 14:56:29.000000 UTC,,MANAGE_EXPECTATIONS_INFLIGHT_OPENREACH_VISIT,MANAGE_EXPECTATIONS,0,1,1,1,1694,1,1,12.0,2,2,0
2025-10-23,Unreliable Wi-Fi,10.0,,,2025-10-23 14:55:36.000000 UTC,,MANAGE_EXPECTATIONS_IHH,MANAGE_EXPECTATIONS,0,1,1,1,1447,0,0,128.0,1,1,0
2025-09-23,Unreliable Wi-Fi,9.0,,,2025-09-23 12:15:40.000000 UTC,,MANAGE_EXPECTATIONS_IHH,MANAGE_EXPECTATIONS,0,0,0,0,,0,0,95.0,1,1,0
2025-09-04,Unreliable Wi-Fi,9.0,,,2025-09-04 12:18:25.000000 UTC,,MANAGE_EXPECTATIONS_IHH,MANAGE_EXPECTATIONS,0,0,0,0,,0,0,15.0,1,1,0
2025-09-22,Unreliable Wi-Fi,8.0,,,2025-09-22 18:34:11.000000 UTC,,MANAGE_EXPECTATIONS_IHH,MANAGE_EXPECTATIONS,0,0,0,0,,0,0,26.0,1,1,0
2025-10-30,Unreliable Wi-Fi,8.0,,,2025-10-30 10:23:53.000000 UTC,,MANAGE_EXPECTATIONS_TV_Q_DEVICE,MANAGE_EXPECTATIONS,0,0,0,0,,0,0,61.0,1,1,0
2025-09-10,Unreliable Wi-Fi,8.0,,,2025-09-10 15:19:45.000000 UTC,,MANAGE_EXPECTATIONS_IHH,MANAGE_EXPECTATIONS,0,0,0,0,,0,0,102.0,3,1,3
2025-09-19,Unreliable Wi-Fi,9.0,,,2025-09-19 09:15:42.000000 UTC,,MANAGE_EXPECTATIONS_IHH,MANAGE_EXPECTATIONS,0,0,0,0,,0,0,75.0,2,2,0
2025-08-22,Unreliable Wi-Fi,8.0,,,2025-08-22 12:17:39.000000 UTC,,MANAGE_EXPECTATIONS_IHH,MANAGE_EXPECTATIONS,0,0,0,0,,0,0,39.0,1,1,0
2025-09-08,Unreliable Wi-Fi,8.0,,,2025-09-08 18:27:19.000000 UTC,,MANAGE_EXPECTATIONS_INFLIGHT_OPENREACH_VISIT,MANAGE_EXPECTATIONS,0,0,0,0,,0,0,13.0,2,2,0
2025-08-21,Unreliable Wi-Fi,9.0,,,2025-08-21 12:29:46.000000 UTC,,MANAGE_EXPECTATIONS_IHH,MANAGE_EXPECTATIONS,0,0,0,0,,0,0,38.0,1,1,0
2025-09-25,Unreliable Wi-Fi,10.0,,,2025-09-25 08:07:12.000000 UTC,,MANAGE_EXPECTATIONS_INFLIGHT_OPENREACH_VISIT,MANAGE_EXPECTATIONS,0,0,0,0,,0,0,34.0,1,1,0
2025-08-28,Unreliable Wi-Fi,8.0,,,2025-08-28 08:45:14.000000 UTC,,MANAGE_EXPECTATIONS_IHH,MANAGE_EXPECTATIONS,0,1,1,1,34261,0,0,147.0,9,8,2
2025-08-14,Unreliable Wi-Fi,10.0,,,2025-08-14 18:06:38.000000 UTC,,MANAGE_EXPECTATIONS,MANAGE_EXPECTATIONS,0,0,0,0,,1,1,1.0,4,4,1
