call_date,label,long_reason,evidence,confidence,other_label,other_confidence,outcome_ts,outcome_fulfiled_flag,suggested_outcome,suggested_outcome_cleaned,selected_outcome,selected_outcome_cleaned,outcome_cost,sc_call_next_7d_flag,sc_call_days_next_7d,sc_interactions_next_7d,avg_mins_per_sc_interaction_next_7d,bb_churn_next_30d,bb_churn_next_60d,bb_tenure_months,all_interactions_prev_30d,service_interactions_prev_30d,sales_interactions_prev_30d,first_csg_call_reason,last_csg_call_reason,engineer_reported_cause,engineer_reported_symptom,engineer_reported_action
2025-08-27,Poor Coverage,"The customer reports that they are unable to run certain apps on their iPad, and although other internet aspects work, the issue is affecting a specific device and area of their home, suggesting poor Wi-Fi coverage.",‘I CAN'T FOR INSTANCE I CANNOT RUN PLAYER ON MY ON MY IPAD SINCE SATURDAY’ and ‘BUT OTHER ASPECTS OF THE INTERNET WORK’,8,,,2025-08-27 14:06:20 UTC,1,MANAGE_EXPECTATIONS_IHH,MANAGE_EXPECTATIONS,BBTTE,BBTTE,60,0,0,0,,0,0,47,1,1,0,,,TT Faulty NTE5,TT Broadband - Slow Speed,Router replaced
2025-09-06,Unreliable Wi-Fi,"The customer reports their broadband keeps cutting off, making their TV and other services unusable, despite having had engineers out and a new box installed previously.",Customer: 'WHAT IT IS MY BROADBAND KEEPS CUTTING OFF' ... 'I'M LITERALLY PAYING FOR SOMETHING THAT I CAN'T USE IT KEEPS CUTTING OFF MY TV'S AND EVERYTHING',9,,,2025-09-06 08:08:14 UTC,1,MANAGE_EXPECTATIONS_IHH,MANAGE_EXPECTATIONS,BBTTE,BBTTE,60,1,1,1,4093,0,0,6,3,3,1,No Connection,No Connection,TT Fault in OR domain,TT Broadband -  Connection Dropping out,Arranged OR engineer
2025-09-17,Wi-Fi Status,"The customer reports no internet signal and a ""network discontinued"" message. They also note that a specific light on their router is not on.",Customer: NO I HAVE NO SIGNAL IT SAYS NETWORK DISCONTINUED AND I'VE UNPLUGGED IT TO REBOOT IT THAT NOTHING HAS HAPPENED Customer: IT SAYS <NUMBER> GREEN LIGHTS THE <PERSON> LIGHT NOT ON AT THE END,9,,,2025-09-17 14:32:16 UTC,1,MANAGE_EXPECTATIONS_IHH,MANAGE_EXPECTATIONS,BBTTE,BBTTE,60,0,0,0,,0,0,46,2,1,1,,,TT Set up,TT Optimisation,Customer Device
2025-09-14,Other,"The customer is experiencing an issue with their landline telephone service, not their broadband or Wi-Fi. They also want to discuss removing Sky Sports from their package.",Customer: IT'S YOU WITH THE LAND THE LAND LINE THE TELEPHONE,10,Landline Issue,7,2025-09-14 10:27:06 UTC,1,MANAGE_EXPECTATIONS_IHH,MANAGE_EXPECTATIONS,BBTTE,BBTTE,60,0,0,0,,0,0,80,2,2,1,,,TT Faulty NTE5,TT Talk - No Dial Tone,Customer Device
2025-09-01,Wi-Fi Status,"The customer reports having no internet connection since Wednesday, despite a previously booked engineer not having attended. They state that the internet is ""not working"" and they have ""no internet"".","Customer: YEAH I'VE I'VE RUN A FEW TIMES TO BE HONEST MY MY INTERNET THEN DROPPING OUT SINCE WEDNESDAY NOW <PERSON> SAID THEY'RE GOING TO SEND AN ENGINEER BECAUSE THE PROBLEM IS OUTSIDE NOBODY BEEN YET I'VE GOT I'VE GOT NO INTERNET
Customer: NOW
Customer: I'VE RESET IT AND IT'S STILL NOT WORKING",10,,,2025-09-01 15:09:13 UTC,1,MANAGE_EXPECTATIONS_IHH,MANAGE_EXPECTATIONS,BBTTE,BBTTE,60,0,0,0,,0,0,70,4,4,1,,,TT No Fault Found,TT Broadband - No Sync,Router rebooted
2025-10-31,Other,"The customer explicitly states they want to upgrade their phone because the current plan has become too expensive, indicating a billing or contract-related issue rather than a broadband service issue.","Customer: HIYA I WANT TO UPGRADE MY PHONE PLEASE, Customer: YEAH BECAUSE IT'S GONE UP TO <NUMBER> QUID AND A NEW ONES BASICALLY CHEAPER SO",10,Upgrade or Package Change,8,2025-10-31 11:51:38 UTC,1,MANAGE_EXPECTATIONS_IHH,MANAGE_EXPECTATIONS,BBTTE,BBTTE,60,0,0,0,,0,0,12,1,0,1,,,TT Fault in OR domain,TT Broadband -  Connection Dropping out,Arranged OR engineer
2025-08-05,Slow Wi-Fi,"The customer is experiencing issues with their Sky Stream box, which the agent identifies as being caused by slow broadband speed. The agent recommends sending a broadband engineer to check the connection.",Agent: DURING THE BROADBAND SPEED IS A BIT SLOW... THE SPEED OF THE BROADBAND ITSELF IS A BIT OR AT THE MOMENT I'M JUST GOING TO CAUSE ISSUES WITH THE WITH THE CONNECTION FOR THE SKY STREAM... Agent: I CAN SEE HERE REPORTED SLOW SPEED AND FOR HAVING SLOW SPEEDS THIS <PERSON> ALSO AFFECT THE SKY STREAM ALSO YOU MENTIONED THAT THE BOX WAS REPLACED ON ON TO GET ANOTHER BILL REPLACING GO GOING BEFORE CHECKING THE BROADBAND,9,,,2025-08-05 14:04:15 UTC,1,MANAGE_EXPECTATIONS_IHH,MANAGE_EXPECTATIONS,BBTTE,BBTTE,60,1,1,1,347,0,0,12,1,1,0,Engineer Support Call,Engineer Support Call,TT Fault in OR domain,TT Broadband - Intermittent Speed Slow,Arranged OR engineer
2025-08-06,Unreliable Wi-Fi,"The customer's TV picture is freezing due to intermittent broadband connection drops, which affects the streaming box's ability to receive proper speed.","Customer: ""HAVING TROUBLE WITH THE PICTURE FREEZING ALL THE TIME"" and Agent: ""YOUR BROADBAND DROPPING AND THAT'S WHY YOUR PICTURE FREE SO WHEN WE HAVE DROPPING WITH THE BROADBAND YOUR PICTURES FREEZE BECAUSE YOUR YOUR STREAMING BOX CAN'T RECEIVE THE PROPER SPEED""",9,,,2025-08-06 11:01:10 UTC,1,MANAGE_EXPECTATIONS_IHH,MANAGE_EXPECTATIONS,BBTTE,BBTTE,60,1,1,1,5108,0,0,6,4,4,1,Wifi / Network,Wifi / Network,TT Set up,TT Broadband - Slow Speed,NTE5 installed
2025-09-16,Unreliable Wi-Fi,"The customer reports that their internet connection has been going wrong since they received a new router 3 months ago. They experienced problems before, and after a technician visit, the issue persisted, suggesting an intermittent or unreliable connection.",Customer: HELLO BOXES LISTEN ROUTER THAT I'VE GOT PROBABLY ABOUT <NUMBER> MONTHS AGO SINCE THEN THINGS HAVE BEEN GOING WRONG...but since I've had the new model it's been going on,8,,,2025-09-16 12:27:34 UTC,1,MANAGE_EXPECTATIONS_IHH,MANAGE_EXPECTATIONS,BBTTE,BBTTE,60,0,0,0,,0,0,179,2,2,0,,,TT No Fault Found,TT Broadband -  Connection Dropping out,Split SSID
2025-09-13,Unreliable Wi-Fi,"The customer reports that their internet and broadband are not connecting and are slow, and the problem keeps recurring after a temporary fix by an engineer.",After four hours it work in after 10 o'clock last night the internet and the broadband has been used this it it's not connecting it's slow it's just it's just not working so it just made me think well the engineer who's turned up on Monday he's not the expert for the internet and the broadband is only going to look at the TV and the satellite dish and on the roof so where where do we go from here cos this is going on for too long now What I was going to ask you was the the socket where the band the router box is plugged into is there is there a possibility that that could be a problem could that maybe need changing This new sky do that as well right supply the socket for the broadband router to be plugged into,9,,,2025-09-13 14:22:41 UTC,1,MANAGE_EXPECTATIONS_IHH,MANAGE_EXPECTATIONS,BBTTE,BBTTE,60,0,0,0,,0,0,118,22,22,1,,,TT Faulty Equipment,TT Broadband - No Sync,Router Reset
2025-10-21,Slow Wi-Fi,The customer reports that their internet is terribly slow and mentions a specific low speed (8 megabits per second) which is not meeting their expectations.,Customer: TERRIBLY SLOW. Customer: MEGABITS PER <ORDINAL> SPEED. Agent: YEAH NOW IT'S <NUMBER> WHICH IS LET ME JUST CHECK FUNDED FOR WHAT <PERSON> HAPPEN AND WHEN THIS HAPPENED.,9,,,2025-10-21 19:25:59 UTC,1,MANAGE_EXPECTATIONS_IHH,MANAGE_EXPECTATIONS,BBTTE,BBTTE,60,1,1,1,900,0,0,4,3,2,2,Recording & Playback,Recording & Playback,TT No Fault Found,TT Broadband - Slow Speed,Replaced NTE
2025-09-11,Wi-Fi Status,The customer reports having no network or internet and has already tried all troubleshooting steps. The agent confirms the issue by asking about the lights on the Sky box.,Customer: HI I GOT NO NETWORK WHAT'S THE WORD INTERNET,9,,,2025-09-11 12:28:55 UTC,1,MANAGE_EXPECTATIONS_IHH,MANAGE_EXPECTATIONS,BBTTE,BBTTE,60,0,0,0,,0,0,132,1,1,0,,,TT Set up,TT Broadband -  Connection Dropping out,Booster Installed
2025-08-21,Poor Coverage,"The customer reports that their Sky Box is not connecting to the Wi-Fi, while other devices in the home are working. This indicates an issue with Wi-Fi coverage or connectivity to a specific device.",Customer: HELLO THERE I\'VE CURRENTLY GOT A PROBLEM IN TERMS OF THE WIFI CONNECTION TO MY SKY BOX ISN\'T WORKING IT\'S BEEN FOR ABOUT <NUMBER> DAYS ... Customer: DATABASES IS THE WIFI WALKING ON YOUR MOBILE PHONE SIR Customer: YEP YEAH EVERYTHING <PERSON> IS WORKING,9,,,2025-08-21 15:47:21 UTC,1,MANAGE_EXPECTATIONS_IHH,MANAGE_EXPECTATIONS,BBTTE,BBTTE,60,0,0,0,,0,0,25,1,1,0,,,TT Faulty Equipment,TT Broadband -  Connection Dropping out,Router replaced
2025-08-17,Unreliable Wi-Fi,"The customer reports that their broadband connection is really slow and drops out all the time, especially when working from home, and causes buffering issues when watching content on a Fire Stick or Xbox.",Customer: 'IT'S REALLY SLOW NOW I HAVE A NEW ROUTER IT MAYBE BACK COS I'VE GOT QUITE AN OLD ROUTER MAKING NO DIFFERENCE AT ALL NOW I DON'T KNOW IF IT'S THE OPENREACH CONNECTION BUT THAT I THINK I DO NEED A NEW <NUMBER> IN THE HOME BUT IT DOESN'T SEEM <PERSON> IF IT GETS TOUCHED IT SEEMS TO BE CAUSING PROBLEMS BUT THE SPEEDS AWFUL RIGHT IT'S BEEN OFF FOR A COUPLE OF MONTHS WHEN I'M WORKING AT HOME THE DROPPING ALL THE TIME WHEN I WAS TRYING TO WATCH SKY ON THE SORT OF FIRE STICK THE IF MY <PERSON>'S IF WE'VE GOT NOTHING <PERSON> MY <PERSON>'S XBOX THAT'S SHOCKING IT JUST BUFFERS ALL THE TIME',8,,,2025-08-17 16:16:05 UTC,1,MANAGE_EXPECTATIONS_IHH,MANAGE_EXPECTATIONS,BBTTE,BBTTE,60,0,0,0,,0,0,146,1,1,0,,,TT No Fault Found,TT Broadband -  Connection Dropping out,NTE5 installed
2025-10-20,Unreliable Wi-Fi,"The customer reports that their broadband keeps cutting out for up to 10 minutes, multiple times a day, and it has been happening for the last few days.",'OUR BROADBAND KEEPS CUTTING OUT TO SORT OF UP TO 10 MINUTES MAYBE YOU KNOW ONCE EVERY HOUR OR SO' and 'IT'S BEEN GOING DOWN ONCE EVERY COUPLE OF HOURS FOR MAYBE 10 MINUTES AGO',10,,,2025-10-20 14:54:02 UTC,1,MANAGE_EXPECTATIONS_IHH,MANAGE_EXPECTATIONS,BBTTE,BBTTE,60,0,0,0,,0,0,5,1,1,0,,,TT No Fault Found,TT Broadband -  Connection Dropping out,Wi-Fi Settings Changed
2025-09-26,Other,"The customer initially called because their Sky services were restricted due to an issue with setting up a Direct Debit for payment. They later reported seeing a ""BLUE SCREEN"" on their TV after the services were reactivated, which the agent resolved.",Customer: MY SKY'S BEEN RESTRICTED I PAID MY BILL NOW <NUMBER> POUNDS IN CREDIT SKY COULDN'T SET UP MY DIRECT DEBIT DETAILS AS FAR AS I KNOW IT'S RESTRICTED. Customer: BLUE SCREEN <PERSON> SKY,9,Billing or Credit,7,2025-09-26 17:47:58 UTC,1,MANAGE_EXPECTATIONS_IHH,MANAGE_EXPECTATIONS,BBTTE,BBTTE,60,0,0,0,,0,0,0,20,13,10,,,TT No Fault Found,TT Broadband -  Connection Dropping out,None Taken
2025-09-08,Unreliable Wi-Fi,"The customer reports that their Sky service has not been working properly since they tried to cancel, and it works for a couple of minutes after restarting before going off again. The customer also mentions having no network.",Customer: YEAH HI I HAVEN'T GOT ANY NETWORK ON MY SKY I'VE RESTARTED IT ON THE SKY BOX AND IT WORKS FOR A COUPLE OF MINUTES AND THEN GOES OR DID BUT IT'S I PHONED UP ABOUT A MONTH <NUMBER> WEEKS AGO TO CANCEL SKY AND SINCE THEN IT HASN'T WORKED PROPERLY,9,,,2025-09-08 17:16:09 UTC,1,MANAGE_EXPECTATIONS_IHH,MANAGE_EXPECTATIONS,BBTTE,BBTTE,60,0,0,0,,0,0,25,3,1,2,,,TT Set up,TT Installation,Wi-Fi Settings Changed
2025-09-06,Wi-Fi Status,"The customer's Sky box and other devices are not connecting to the broadband, resulting in no internet connection and inability to watch Sky TV.",Customer: 'MY BROADBAND DOES NOT CONNECT TO MY SKY MY SKY BOX' and 'NO NO NOTHING'S COLLECTING' and 'SO BASICALLY IT'S <PERSON> WITH ME BECAUSE IT LOOKS LIKE YOU DO NOT HAVE INTERNET CONNECTION RIGHT NOW',9,,,2025-09-06 19:04:21 UTC,1,MANAGE_EXPECTATIONS_IHH,MANAGE_EXPECTATIONS,BBTTE,BBTTE,60,0,0,0,,0,0,60,3,3,0,,,TT No Fault Found,TT Optimisation,Customer Device
2025-09-12,Other,"The customer is calling about their landline being disconnected and states that their bill was too expensive. They are also experiencing poor signal on their mobile phone, which might be impacting their ability to receive calls.",Customer: <ORDINAL> <PERSON> SKY DECIDED TO DISCONNECT LAND LINE. Customer: AND ALL THAT HAPPENED WAS <NUMBER> WANTED TO DO THE BILL WAS TOO EXPENSIVE BECAUSE I NEED TO GET THE PRICE DOWN PACKAGE IT <PERSON>. Customer: TO VOICEMAIL. Agent: YEAH SORRY YOU'RE BREAKING UP QUITE A BIT AGAIN JUST NOW. Customer: BUSH PRICE IT MIGHT GO TO VOICEMAIL BECAUSE THERE'S SUCH A POOR SIGNAL SO CAN YOU ASK HER TO CALL JUST PUT A NOTE ON IT GOES TO VOICEMAIL IF BECAUSE THERE'S POST SIGNAL HERE BECAUSE AROUND ABOUT <NUMBER> OR <NUMBER>.,9,Landline Issue,7,2025-09-12 16:01:26 UTC,1,MANAGE_EXPECTATIONS_IHH,MANAGE_EXPECTATIONS,BBTTE,BBTTE,60,0,0,0,,0,0,71,7,6,2,,,TT Wiring Fault,TT Talk - No Dial Tone,Corrected connections
2025-09-04,Poor Coverage,"The customer reports that their broadband signal does not reach their front and back bedrooms upstairs, causing an inability to get Wi-Fi there.",Yeah because at the moment we got with our house the from <NUMBER> of the front bedroom upstairs in the back bedroom we can't even we can get broadband in their kids losing it <PERSON> of thing so,9,,,2025-09-04 16:58:14 UTC,1,MANAGE_EXPECTATIONS_IHH,MANAGE_EXPECTATIONS,BBTTE,BBTTE,60,0,0,0,,0,0,82,1,1,1,,,TT Poor WiFi Coverage,TT WiFi Guarantee,Optimized WiFi - Not met WiFi Guarantee
2025-09-15,Unreliable Wi-Fi,"The customer reports that their Wi-Fi keeps dropping out, and this issue has been particularly bad for the past couple of weeks.",Customer: WE'RE HAVING PROBLEMS WITH WIFI CONTINUOUSLY DROPS OUT ... Customer: IT JUST KEEPS DROPPING OUT ... Customer: IT'S BEEN DROPPING IN THAT BUT IT'S DEFINITELY GONE VERY BAD,10,,,2025-09-15 09:45:30 UTC,1,MANAGE_EXPECTATIONS_IHH,MANAGE_EXPECTATIONS,BBTTE,BBTTE,60,0,0,0,,0,0,74,1,1,0,,,TT Faulty NTE5,TT Broadband -  Connection Dropping out,Replaced NTE
2025-09-21,Unreliable Wi-Fi,"The customer reports that their broadband keeps coming and going, implying intermittent connectivity issues affecting multiple devices including their TV and iPad.",I'VE HAD THIS TROUBLE ON AND OFF A MONTH IT JUST KEEPS COMING AND GOING COMING AND GOING YEAH,9,,,2025-09-21 16:11:13 UTC,1,MANAGE_EXPECTATIONS_IHH,MANAGE_EXPECTATIONS,BBTTE,BBTTE,60,0,0,0,,0,0,42,2,2,0,,,TT Fault in OR domain,TT Broadband -  Connection Dropping out,Arranged OR engineer
2025-08-17,Other,"The customer is requesting an additional phone socket and extension in the bedroom, which requires an engineer visit to install.",Customer: AS WELL AN EXTENSION IF THAT'S WHAT YOU NEED ANOTHER EXTENSION SHE SHE HAS <NUMBER> IN THE LIVING ROOM WE NEED <NUMBER> IN THE BEDROOM SORRY THE BEDROOM AS IT IS NOW,9,Existing Order or Installation,8,2025-08-17 14:58:21 UTC,1,MANAGE_EXPECTATIONS_IHH,MANAGE_EXPECTATIONS,BBTTE,BBTTE,60,0,0,0,,0,0,17,1,1,0,,,TT No Fault Found,TT Optimisation,Extension installed
2025-08-24,Other,"The customer's current issue is unclear, but the call primarily focuses on scheduling an engineer visit to address an unspecified ""issue with inside your home setup"" related to their internet service. The agent is booking an engineer to investigate and potentially replace equipment.","Customer: ""with the with the when I was just think you today run a test online and it did come up to <PERSON> there's an issue with inside your home setup""",4,Broadband Hardware Issue,6,2025-08-24 17:02:18 UTC,1,MANAGE_EXPECTATIONS_IHH,MANAGE_EXPECTATIONS,BBTTE,BBTTE,60,0,0,0,,0,0,10,2,2,0,,,TT Faulty NTE5,TT Broadband -  Connection Dropping out,NTE relocated
2025-10-23,Other,"The customer's primary concern is their landline phone service, which has been out for several weeks. They are frustrated with the lack of resolution after multiple calls and missed appointments for an engineer visit.","Customer: ""I BELIEVE I NEED AN ENGINEER TO VISIT MY PROPERTY TO BAND MY LANDLINE PHONE WHICH HAS NOW BEEN OFF FOR OVER <NUMBER> WEEKS AND THIS IS MY <ORDINAL> PHONE CALL"" Customer: ""I PHONED <NUMBER> WEEKS AGO AND <NUMBER> OF YOUR COLLEAGUES SAID THEY COULD THEY COULD MEND THE PROBLEM FROM OUTSIDE I WAITED A WEEK AND OBVIOUSLY IT WASN'T MENDED SO I PHONED AGAIN AND I GOT AN APPOINTMENT BOOKED FOR <PERSON> IN THE MORNING AND THEN SKY MESSAGED ME TO <PERSON> REBOOK IT SO I SPOKE TO ANOTHER COLLEAGUE AND HE SAID THAT THEY COULDN'T GET A HOLD OF OPENREACH WOULD I PHONE AGAIN THE NEXT DAY SO I PHONED THE NEXT DAY AND I WAS SUPPOSED TO GET THE POINTS WITH OPENREACH AND I'VE HEARD NOTHING AND THAT'S <NUMBER> DAYS AGO AND I'M FED UP""",10,Landline Issue,9,2025-10-23 11:14:48 UTC,1,MANAGE_EXPECTATIONS_IHH,MANAGE_EXPECTATIONS,BBTTE,BBTTE,60,0,0,0,,0,0,103,5,5,0,,,TT Wiring Fault,TT Talk - No Dial Tone,Corrected connections
2025-10-22,Poor Coverage,The customer reports that their Wi-Fi signal is very low and they are unable to use their phone in their bedroom.,is a network coverage is very low is I can't able to use my phone or whatever again from my bedroom,9,,,2025-10-22 15:09:15 UTC,1,MANAGE_EXPECTATIONS_IHH,MANAGE_EXPECTATIONS,BBTTE,BBTTE,60,0,0,0,,0,0,11,1,1,0,,,TT Wi-Fi,TT Optimisation,Booster Installed
2025-08-04,Unreliable Wi-Fi,"The customer reports that their Wi-Fi keeps disconnecting, and an engineer visit has been scheduled multiple times for the same issue.",Customer: 'he's getting disconnected groups' and Customer: 'it'll just keep happening' and Customer: 'rebooting the router as well and changing the devices' and Customer: 'it's an ongoing thing' and Agent: 'replace the router again March already seems near twice for the same issue that you have now',9,,,2025-08-04 13:31:45 UTC,1,MANAGE_EXPECTATIONS_IHH,MANAGE_EXPECTATIONS,BBTTE,BBTTE,60,0,0,0,,0,0,78,2,1,1,,,TT Wi-Fi,TT Optimisation,Customer Device
2025-10-11,Unreliable Wi-Fi,"The customer reports that their internet connection is turning 'on and off', indicating an intermittent service issue. An engineer visit is being arranged to address a potential external fault.",Customer: TURNING OFF ON AND OFF ON AND OFF. Agent: ON AND OFF OF THERE. Customer: YEAH APPARENTLY THERE'S A FAULT OUTSIDE MY HOUSE,9,,,2025-10-11 15:25:45 UTC,1,MANAGE_EXPECTATIONS_IHH,MANAGE_EXPECTATIONS,BBTTE,BBTTE,60,1,1,1,1858,0,0,16,2,2,1,Engineer Support Call,,TT Fault in OR domain,TT Broadband -  Connection Dropping out,Arranged OR engineer
2025-10-27,Slow Wi-Fi,"The customer explicitly states their internet is running 'really slow' and is causing programs to buffer, which is confirmed by the agent who identifies a fault on the broadband line causing slow speeds.",Customer: 'I AM JUST HAVING A LITTLE <PERSON> FOR THE INTERNET AT THE MOMENT IT'S RUNNING REALLY SLOW' and 'OFFERING PROGRAMMES'. Agent: 'So at the moment I can see that there's obviously an issue on the line because what's coming into your house at the moment is <NUMBER> megabits per <ORDINAL> So for the stream box to run properly needs up to <NUMBER> to work properly so I'm I'm not surprised you're saying it buffering and stuff like that',10,,,2025-10-27 16:23:36 UTC,1,MANAGE_EXPECTATIONS_IHH,MANAGE_EXPECTATIONS,BBTTE,BBTTE,60,0,0,0,,0,0,15,1,1,0,,,TT Faulty NTE5,TT Broadband - Slow Speed,NTE5 installed
2025-09-05,Unreliable Wi-Fi,"The customer reports that their internet connection is intermittent, dropping out multiple times a day for varying durations, which they suspect is due to an external fault at the exchange cabinet.",THE INTERNET JUST TO OPT OUT I WOULD I WOULD <PERSON> AN AVERAGE ABOUT <NUMBER> TO <NUMBER> TIMES A DAY IN DIFFERENT TIME <SPELLING_TERM> IT'S NOT LIKE IT'S <NUMBER> CONTINUOUS PATTERN OR TIME FRAME AND YEAH IT JUST DROPPED OUT SO HAD NO SIGNAL AND COULD LAST ANYWHERE FROM <NUMBER> MINUTE TO <NUMBER> MINUTES IT JUST COMPLETELY BETTER SO AT THE MINUTE IT'S DROPPED OUT I'VE RUN A I'VE RUN A SPEED TEST CHECK AS WELL AND I'M GETTING NOTHING COMING INTO THE HOUSE AT ALL BUT I KNOW OBVIOUSLY I'VE CHECKED ALL THE WIRING AND IT'S BEEN WORKING AND THEN SUDDENLY DROPPED OUT IT DOESN'T WORK AND THEN WORKS AGAIN SO,9,,,2025-09-05 20:04:09 UTC,1,MANAGE_EXPECTATIONS_IHH,MANAGE_EXPECTATIONS,BBTTE,BBTTE,60,0,0,0,,0,0,60,1,1,0,,,TT Faulty Equipment,TT Broadband -  Connection Dropping out,Modem replaced
2025-10-24,Unreliable Wi-Fi,"The customer reports that their broadband keeps dropping out randomly, affecting multiple devices like their TV, phone, and laptop. This has been happening daily for the past couple of weeks.",Customer: ALRIGHT MY BROADBAND KEEPS DROPPING IT SERVICE IT'S HAPPENED ABOUT <NUMBER> TIMES AND AFTER <NUMBER> MINUTES AND IT'S BEEN HAPPENING DAILY FOR THE LAST COUPLE OF WEEKS\nAgent: HELLO THANK YOU WOULD USE FOR YOU SAID IT HAPPENS RANDOMLY JUST KEEPS DROPPING OFF\nCustomer: YEAH IT KEEPS DROPPING OUT RANDOMLY\nCustomer: YEAH LITERALLY IT DROP OUT AND THEN THE TV WAS STOPPED WORKING BECAUSE THE TV GOES THAT WE'VE GOT A HUB JUST GO THROUGH THE ROUTER AND THEN ON MY PHONE AND MY LAPTOP INTERNET DROPS OUT THEN AS WELL,10,,,2025-10-24 18:33:41 UTC,1,MANAGE_EXPECTATIONS_IHH,MANAGE_EXPECTATIONS,BBTTE,BBTTE,60,0,0,0,,0,0,3,1,1,0,,,TT Wiring Fault,TT Broadband -  Connection Dropping out,Replaced faceplate
